type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
DEL	369	369	0	312	1	0.5419	0.7029	0	bayestyper	truth	s0	20
Total	847	847	0	511	1	0.6237	0.7682	20.3621	bayestyper	truth	s0	20
INS	478	478	0	199	1	0.7061	0.8277	20.3621	bayestyper	truth	s0	20
DEL	369	369	0	312	1	0.5419	0.7029	20.3621	bayestyper	truth	s0	20
Total	828	828	0	530	1	0.6097	0.7575	99	bayestyper	truth	s0	20
INS	475	475	0	202	1	0.7016	0.8246	99	bayestyper	truth	s0	20
DEL	353	353	0	328	1	0.5184	0.6828	99	bayestyper	truth	s0	20
Total	991	991	0	328	1	0.7513	0.858	0	toilvg	calls	s1	20
INS	668	668	0	0	1	1	1	0	toilvg	calls	s1	20
DEL	323	323	0	328	1	0.4962	0.6633	0	toilvg	calls	s1	20
Total	991	991	0	328	1	0.7513	0.858	17	toilvg	calls	s1	20
INS	668	668	0	0	1	1	1	17	toilvg	calls	s1	20
DEL	323	323	0	328	1	0.4962	0.6633	17	toilvg	calls	s1	20
Total	892	892	0	427	1	0.6763	0.8069	209	toilvg	calls	s1	20
INS	648	648	0	20	1	0.9701	0.9848	209	toilvg	calls	s1	20
DEL	244	244	0	407	1	0.3748	0.5452	209	toilvg	calls	s1	20
Total	793	793	0	526	1	0.6012	0.7509	270.281	toilvg	calls	s1	20
INS	590	590	0	78	1	0.8832	0.938	270.281	toilvg	calls	s1	20
DEL	203	203	0	448	1	0.3118	0.4754	270.281	toilvg	calls	s1	20
Total	693	693	0	626	1	0.5254	0.6889	314.396	toilvg	calls	s1	20
INS	530	530	0	138	1	0.7934	0.8848	314.396	toilvg	calls	s1	20
DEL	163	163	0	488	1	0.2504	0.4005	314.396	toilvg	calls	s1	20
Total	597	597	0	722	1	0.4526	0.6232	355	toilvg	calls	s1	20
INS	456	456	0	212	1	0.6826	0.8114	355	toilvg	calls	s1	20
DEL	141	141	0	510	1	0.2166	0.3561	355	toilvg	calls	s1	20
Total	496	496	0	823	1	0.376	0.5465	400.168	toilvg	calls	s1	20
INS	380	380	0	288	1	0.5689	0.7252	400.168	toilvg	calls	s1	20
DEL	116	116	0	535	1	0.1782	0.3025	400.168	toilvg	calls	s1	20
Total	396	396	0	923	1	0.3002	0.4618	507.000000000001	toilvg	calls	s1	20
INS	323	323	0	345	1	0.4835	0.6518	507.000000000001	toilvg	calls	s1	20
DEL	73	73	0	578	1	0.1121	0.2016	507.000000000001	toilvg	calls	s1	20
Total	297	297	0	1022	1	0.2252	0.3676	664.461	toilvg	calls	s1	20
INS	263	263	0	405	1	0.3937	0.565	664.461	toilvg	calls	s1	20
DEL	34	34	0	617	1	0.0522	0.0992	664.461	toilvg	calls	s1	20
Total	199	199	0	1120	1	0.1509	0.2622	749.91	toilvg	calls	s1	20
INS	180	180	0	488	1	0.2695	0.4246	749.91	toilvg	calls	s1	20
DEL	19	19	0	632	1	0.0292	0.0567	749.91	toilvg	calls	s1	20
Total	100	100	0	1219	1	0.0758	0.1409	834.364	toilvg	calls	s1	20
INS	88	88	0	580	1	0.1317	0.2327	834.364	toilvg	calls	s1	20
DEL	12	12	0	639	1	0.0184	0.0361	834.364	toilvg	calls	s1	20
Total	1	1	0	1318	1	8e-04	0.0016	1155.03	toilvg	calls	s1	20
INS	1	1	0	667	1	0.0015	0.003	1155.03	toilvg	calls	s1	20
DEL	0	0	0	651	NA	0	NA	1155.03	toilvg	calls	s1	20
Total	599	599	0	720	1	0.4541	0.6246	0	svtyper	calls	s1	20
INS	0	0	0	668	NA	0	NA	0	svtyper	calls	s1	20
DEL	599	599	0	52	1	0.9201	0.9584	0	svtyper	calls	s1	20
Total	599	599	0	720	1	0.4541	0.6246	12.17	svtyper	calls	s1	20
INS	0	0	0	668	NA	0	NA	12.17	svtyper	calls	s1	20
DEL	599	599	0	52	1	0.9201	0.9584	12.17	svtyper	calls	s1	20
Total	539	539	0	780	1	0.4086	0.5802	101.868	svtyper	calls	s1	20
INS	0	0	0	668	NA	0	NA	101.868	svtyper	calls	s1	20
DEL	539	539	0	112	1	0.828	0.9059	101.868	svtyper	calls	s1	20
Total	479	479	0	840	1	0.3632	0.5329	158.842	svtyper	calls	s1	20
INS	0	0	0	668	NA	0	NA	158.842	svtyper	calls	s1	20
DEL	479	479	0	172	1	0.7358	0.8478	158.842	svtyper	calls	s1	20
Total	421	421	0	898	1	0.3192	0.4839	209.84	svtyper	calls	s1	20
INS	0	0	0	668	NA	0	NA	209.84	svtyper	calls	s1	20
DEL	421	421	0	230	1	0.6467	0.7854	209.84	svtyper	calls	s1	20
Total	359	359	0	960	1	0.2722	0.4279	266.712	svtyper	calls	s1	20
INS	0	0	0	668	NA	0	NA	266.712	svtyper	calls	s1	20
DEL	359	359	0	292	1	0.5515	0.7109	266.712	svtyper	calls	s1	20
Total	300	300	0	1019	1	0.2274	0.3705	354.51	svtyper	calls	s1	20
INS	0	0	0	668	NA	0	NA	354.51	svtyper	calls	s1	20
DEL	300	300	0	351	1	0.4608	0.6309	354.51	svtyper	calls	s1	20
Total	245	245	0	1074	1	0.1857	0.3132	443.14	svtyper	calls	s1	20
INS	0	0	0	668	NA	0	NA	443.14	svtyper	calls	s1	20
DEL	245	245	0	406	1	0.3763	0.5468	443.14	svtyper	calls	s1	20
Total	183	183	0	1136	1	0.1387	0.2436	531.76	svtyper	calls	s1	20
INS	0	0	0	668	NA	0	NA	531.76	svtyper	calls	s1	20
DEL	183	183	0	468	1	0.2811	0.4388	531.76	svtyper	calls	s1	20
Total	127	127	0	1192	1	0.0963	0.1757	620.39	svtyper	calls	s1	20
INS	0	0	0	668	NA	0	NA	620.39	svtyper	calls	s1	20
DEL	127	127	0	524	1	0.1951	0.3265	620.39	svtyper	calls	s1	20
Total	69	69	0	1250	1	0.0523	0.0994	738.56	svtyper	calls	s1	20
INS	0	0	0	668	NA	0	NA	738.56	svtyper	calls	s1	20
DEL	69	69	0	582	1	0.106	0.1917	738.56	svtyper	calls	s1	20
Total	1	1	0	1318	1	8e-04	0.0016	1299.87	svtyper	calls	s1	20
INS	0	0	0	668	NA	0	NA	1299.87	svtyper	calls	s1	20
DEL	1	1	0	650	1	0.0015	0.003	1299.87	svtyper	calls	s1	20
Total	120	120	0	1199	1	0.091	0.1668	0	delly	calls	s1	20
INS	25	25	0	643	1	0.0374	0.0721	0	delly	calls	s1	20
DEL	95	95	0	556	1	0.1459	0.2546	0	delly	calls	s1	20
Total	309	309	0	1010	1	0.2343	0.3796	0	bayestyper	calls	s1	20
INS	306	306	0	362	1	0.4581	0.6284	0	bayestyper	calls	s1	20
DEL	3	3	0	648	1	0.0046	0.0092	0	bayestyper	calls	s1	20
Total	309	309	0	1010	1	0.2343	0.3796	99	bayestyper	calls	s1	20
INS	306	306	0	362	1	0.4581	0.6284	99	bayestyper	calls	s1	20
DEL	3	3	0	648	1	0.0046	0.0092	99	bayestyper	calls	s1	20
Total	1319	1319	0	0	1	1	1	0	toilvg	truth	s1	20
INS	668	668	0	0	1	1	1	0	toilvg	truth	s1	20
DEL	651	651	0	0	1	1	1	0	toilvg	truth	s1	20
Total	1319	1319	0	0	1	1	1	99	toilvg	truth	s1	20
INS	668	668	0	0	1	1	1	99	toilvg	truth	s1	20
DEL	651	651	0	0	1	1	1	99	toilvg	truth	s1	20
Total	1190	1190	0	129	1	0.9022	0.9486	240	toilvg	truth	s1	20
INS	599	599	0	69	1	0.8967	0.9455	240	toilvg	truth	s1	20
DEL	591	591	0	60	1	0.9078	0.9517	240	toilvg	truth	s1	20
Total	1055	1055	0	264	1	0.7998	0.8888	291.6	toilvg	truth	s1	20
INS	529	529	0	139	1	0.7919	0.8839	291.6	toilvg	truth	s1	20
DEL	526	526	0	125	1	0.808	0.8938	291.6	toilvg	truth	s1	20
Total	923	923	0	396	1	0.6998	0.8234	333.9046	toilvg	truth	s1	20
INS	456	456	0	212	1	0.6826	0.8114	333.9046	toilvg	truth	s1	20
DEL	467	467	0	184	1	0.7174	0.8354	333.9046	toilvg	truth	s1	20
Total	791	791	0	528	1	0.5997	0.7498	377.5784	toilvg	truth	s1	20
INS	390	390	0	278	1	0.5838	0.7372	377.5784	toilvg	truth	s1	20
DEL	401	401	0	250	1	0.616	0.7624	377.5784	toilvg	truth	s1	20
Total	660	660	0	659	1	0.5004	0.667	467.567	toilvg	truth	s1	20
INS	343	343	0	325	1	0.5135	0.6786	467.567	toilvg	truth	s1	20
DEL	317	317	0	334	1	0.4869	0.6549	467.567	toilvg	truth	s1	20
Total	528	528	0	791	1	0.4003	0.5717	601.8	toilvg	truth	s1	20
INS	315	315	0	353	1	0.4716	0.6409	601.8	toilvg	truth	s1	20
DEL	213	213	0	438	1	0.3272	0.4931	601.8	toilvg	truth	s1	20
Total	396	396	0	923	1	0.3002	0.4618	687.7576	toilvg	truth	s1	20
INS	250	250	0	418	1	0.3743	0.5447	687.7576	toilvg	truth	s1	20
DEL	146	146	0	505	1	0.2243	0.3664	687.7576	toilvg	truth	s1	20
Total	264	264	0	1055	1	0.2002	0.3336	758.787	toilvg	truth	s1	20
INS	178	178	0	490	1	0.2665	0.4208	758.787	toilvg	truth	s1	20
DEL	86	86	0	565	1	0.1321	0.2334	758.787	toilvg	truth	s1	20
Total	132	132	0	1187	1	0.1001	0.182	843.0434	toilvg	truth	s1	20
INS	87	87	0	581	1	0.1302	0.2304	843.0434	toilvg	truth	s1	20
DEL	45	45	0	606	1	0.0691	0.1293	843.0434	toilvg	truth	s1	20
Total	1	1	0	1318	1	8e-04	0.0016	1190	toilvg	truth	s1	20
INS	0	0	0	668	NA	0	NA	1190	toilvg	truth	s1	20
DEL	1	1	0	650	1	0.0015	0.003	1190	toilvg	truth	s1	20
Total	627	627	0	692	1	0.4754	0.6444	0	svtyper	truth	s1	20
INS	0	0	0	668	NA	0	NA	0	svtyper	truth	s1	20
DEL	627	627	0	24	1	0.9631	0.9812	0	svtyper	truth	s1	20
Total	627	627	0	692	1	0.4754	0.6444	6.78	svtyper	truth	s1	20
INS	0	0	0	668	NA	0	NA	6.78	svtyper	truth	s1	20
DEL	627	627	0	24	1	0.9631	0.9812	6.78	svtyper	truth	s1	20
Total	564	564	0	755	1	0.4276	0.599	170.802	svtyper	truth	s1	20
INS	0	0	0	668	NA	0	NA	170.802	svtyper	truth	s1	20
DEL	564	564	0	87	1	0.8664	0.9284	170.802	svtyper	truth	s1	20
Total	501	501	0	818	1	0.3798	0.5505	261.338	svtyper	truth	s1	20
INS	0	0	0	668	NA	0	NA	261.338	svtyper	truth	s1	20
DEL	501	501	0	150	1	0.7696	0.8698	261.338	svtyper	truth	s1	20
Total	440	440	0	879	1	0.3336	0.5003	329.7	svtyper	truth	s1	20
INS	0	0	0	668	NA	0	NA	329.7	svtyper	truth	s1	20
DEL	440	440	0	211	1	0.6759	0.8066	329.7	svtyper	truth	s1	20
Total	376	376	0	943	1	0.2851	0.4437	411.842	svtyper	truth	s1	20
INS	0	0	0	668	NA	0	NA	411.842	svtyper	truth	s1	20
DEL	376	376	0	275	1	0.5776	0.7323	411.842	svtyper	truth	s1	20
Total	314	314	0	1005	1	0.2381	0.3846	506.66	svtyper	truth	s1	20
INS	0	0	0	668	NA	0	NA	506.66	svtyper	truth	s1	20
DEL	314	314	0	337	1	0.4823	0.6507	506.66	svtyper	truth	s1	20
Total	255	255	0	1064	1	0.1933	0.324	649.93	svtyper	truth	s1	20
INS	0	0	0	668	NA	0	NA	649.93	svtyper	truth	s1	20
DEL	255	255	0	396	1	0.3917	0.5629	649.93	svtyper	truth	s1	20
Total	196	196	0	1123	1	0.1486	0.2587	768.1	svtyper	truth	s1	20
INS	0	0	0	668	NA	0	NA	768.1	svtyper	truth	s1	20
DEL	196	196	0	455	1	0.3011	0.4628	768.1	svtyper	truth	s1	20
Total	135	135	0	1184	1	0.1024	0.1858	886.27	svtyper	truth	s1	20
INS	0	0	0	668	NA	0	NA	886.27	svtyper	truth	s1	20
DEL	135	135	0	516	1	0.2074	0.3435	886.27	svtyper	truth	s1	20
Total	66	66	0	1253	1	0.05	0.0952	1033.98	svtyper	truth	s1	20
INS	0	0	0	668	NA	0	NA	1033.98	svtyper	truth	s1	20
DEL	66	66	0	585	1	0.1014	0.1841	1033.98	svtyper	truth	s1	20
Total	2	2	0	1317	1	0.0015	0.003	1536.21	svtyper	truth	s1	20
INS	0	0	0	668	NA	0	NA	1536.21	svtyper	truth	s1	20
DEL	2	2	0	649	1	0.0031	0.0062	1536.21	svtyper	truth	s1	20
Total	808	808	0	511	1	0.6126	0.7598	0	delly	truth	s1	20
INS	157	157	0	511	1	0.235	0.3806	0	delly	truth	s1	20
DEL	651	651	0	0	1	1	1	0	delly	truth	s1	20
Total	843	843	0	476	1	0.6391	0.7798	0	bayestyper	truth	s1	20
INS	470	470	0	198	1	0.7036	0.826	0	bayestyper	truth	s1	20
DEL	373	373	0	278	1	0.573	0.7285	0	bayestyper	truth	s1	20
Total	843	843	0	476	1	0.6391	0.7798	20.3621	bayestyper	truth	s1	20
INS	470	470	0	198	1	0.7036	0.826	20.3621	bayestyper	truth	s1	20
DEL	373	373	0	278	1	0.573	0.7285	20.3621	bayestyper	truth	s1	20
Total	827	827	0	492	1	0.627	0.7707	99	bayestyper	truth	s1	20
INS	468	468	0	200	1	0.7006	0.8239	99	bayestyper	truth	s1	20
DEL	359	359	0	292	1	0.5515	0.7109	99	bayestyper	truth	s1	20
Total	1003	1003	0	320	1	0.7581	0.8624	0	toilvg	calls	s2	20
INS	654	654	0	1	1	0.9985	0.9992	0	toilvg	calls	s2	20
DEL	349	349	0	319	1	0.5225	0.6864	0	toilvg	calls	s2	20
Total	1003	1003	0	320	1	0.7581	0.8624	12	toilvg	calls	s2	20
INS	654	654	0	1	1	0.9985	0.9992	12	toilvg	calls	s2	20
DEL	349	349	0	319	1	0.5225	0.6864	12	toilvg	calls	s2	20
Total	902	902	0	421	1	0.6818	0.8108	192.2	toilvg	calls	s2	20
INS	634	634	0	21	1	0.9679	0.9837	192.2	toilvg	calls	s2	20
DEL	268	268	0	400	1	0.4012	0.5727	192.2	toilvg	calls	s2	20
Total	806	806	0	517	1	0.6092	0.7571	268	toilvg	calls	s2	20
INS	586	586	0	69	1	0.8947	0.9444	268	toilvg	calls	s2	20
DEL	220	220	0	448	1	0.3293	0.4954	268	toilvg	calls	s2	20
Total	702	702	0	621	1	0.5306	0.6933	311.4284	toilvg	calls	s2	20
INS	528	528	0	127	1	0.8061	0.8926	311.4284	toilvg	calls	s2	20
DEL	174	174	0	494	1	0.2605	0.4133	311.4284	toilvg	calls	s2	20
Total	602	602	0	721	1	0.455	0.6254	355.1584	toilvg	calls	s2	20
INS	459	459	0	196	1	0.7008	0.8241	355.1584	toilvg	calls	s2	20
DEL	143	143	0	525	1	0.2141	0.3527	355.1584	toilvg	calls	s2	20
Total	502	502	0	821	1	0.3794	0.5501	415.626	toilvg	calls	s2	20
INS	390	390	0	265	1	0.5954	0.7464	415.626	toilvg	calls	s2	20
DEL	112	112	0	556	1	0.1677	0.2872	415.626	toilvg	calls	s2	20
Total	401	401	0	922	1	0.3031	0.4652	520.5692	toilvg	calls	s2	20
INS	337	337	0	318	1	0.5145	0.6794	520.5692	toilvg	calls	s2	20
DEL	64	64	0	604	1	0.0958	0.1748	520.5692	toilvg	calls	s2	20
Total	301	301	0	1022	1	0.2275	0.3707	673.528	toilvg	calls	s2	20
INS	272	272	0	383	1	0.4153	0.5869	673.528	toilvg	calls	s2	20
DEL	29	29	0	639	1	0.0434	0.0832	673.528	toilvg	calls	s2	20
Total	201	201	0	1122	1	0.1519	0.2637	754.1682	toilvg	calls	s2	20
INS	183	183	0	472	1	0.2794	0.4368	754.1682	toilvg	calls	s2	20
DEL	18	18	0	650	1	0.0269	0.0524	754.1682	toilvg	calls	s2	20
Total	101	101	0	1222	1	0.0763	0.1418	814.609	toilvg	calls	s2	20
INS	92	92	0	563	1	0.1405	0.2464	814.609	toilvg	calls	s2	20
DEL	9	9	0	659	1	0.0135	0.0266	814.609	toilvg	calls	s2	20
Total	1	1	0	1322	1	8e-04	0.0016	1125.42	toilvg	calls	s2	20
INS	1	1	0	654	1	0.0015	0.003	1125.42	toilvg	calls	s2	20
DEL	0	0	0	668	NA	0	NA	1125.42	toilvg	calls	s2	20
Total	618	618	0	705	1	0.4671	0.6368	0	svtyper	calls	s2	20
INS	0	0	0	655	NA	0	NA	0	svtyper	calls	s2	20
DEL	618	618	0	50	1	0.9251	0.9611	0	svtyper	calls	s2	20
Total	618	618	0	705	1	0.4671	0.6368	6.83	svtyper	calls	s2	20
INS	0	0	0	655	NA	0	NA	6.83	svtyper	calls	s2	20
DEL	618	618	0	50	1	0.9251	0.9611	6.83	svtyper	calls	s2	20
Total	556	556	0	767	1	0.4203	0.5918	101.802	svtyper	calls	s2	20
INS	0	0	0	655	NA	0	NA	101.802	svtyper	calls	s2	20
DEL	556	556	0	112	1	0.8323	0.9085	101.802	svtyper	calls	s2	20
Total	494	494	0	829	1	0.3734	0.5438	147.28	svtyper	calls	s2	20
INS	0	0	0	655	NA	0	NA	147.28	svtyper	calls	s2	20
DEL	494	494	0	174	1	0.7395	0.8502	147.28	svtyper	calls	s2	20
Total	433	433	0	890	1	0.3273	0.4932	200.7	svtyper	calls	s2	20
INS	0	0	0	655	NA	0	NA	200.7	svtyper	calls	s2	20
DEL	433	433	0	235	1	0.6482	0.7866	200.7	svtyper	calls	s2	20
Total	371	371	0	952	1	0.2804	0.438	248.154	svtyper	calls	s2	20
INS	0	0	0	655	NA	0	NA	248.154	svtyper	calls	s2	20
DEL	371	371	0	297	1	0.5554	0.7142	248.154	svtyper	calls	s2	20
Total	309	309	0	1014	1	0.2336	0.3787	296.73	svtyper	calls	s2	20
INS	0	0	0	655	NA	0	NA	296.73	svtyper	calls	s2	20
DEL	309	309	0	359	1	0.4626	0.6326	296.73	svtyper	calls	s2	20
Total	248	248	0	1075	1	0.1875	0.3158	377.66	svtyper	calls	s2	20
INS	0	0	0	655	NA	0	NA	377.66	svtyper	calls	s2	20
DEL	248	248	0	420	1	0.3713	0.5415	377.66	svtyper	calls	s2	20
Total	186	186	0	1137	1	0.1406	0.2465	455.391	svtyper	calls	s2	20
INS	0	0	0	655	NA	0	NA	455.391	svtyper	calls	s2	20
DEL	186	186	0	482	1	0.2784	0.4355	455.391	svtyper	calls	s2	20
Total	127	127	0	1196	1	0.096	0.1752	590.85	svtyper	calls	s2	20
INS	0	0	0	655	NA	0	NA	590.85	svtyper	calls	s2	20
DEL	127	127	0	541	1	0.1901	0.3195	590.85	svtyper	calls	s2	20
Total	66	66	0	1257	1	0.0499	0.0951	738.56	svtyper	calls	s2	20
INS	0	0	0	655	NA	0	NA	738.56	svtyper	calls	s2	20
DEL	66	66	0	602	1	0.0988	0.1798	738.56	svtyper	calls	s2	20
Total	1	1	0	1322	1	8e-04	0.0016	1418.04	svtyper	calls	s2	20
INS	0	0	0	655	NA	0	NA	1418.04	svtyper	calls	s2	20
DEL	1	1	0	667	1	0.0015	0.003	1418.04	svtyper	calls	s2	20
Total	142	142	0	1181	1	0.1073	0.1938	0	delly	calls	s2	20
INS	33	33	0	622	1	0.0504	0.096	0	delly	calls	s2	20
DEL	109	109	0	559	1	0.1632	0.2806	0	delly	calls	s2	20
Total	328	328	0	995	1	0.2479	0.3973	0	bayestyper	calls	s2	20
INS	320	320	0	335	1	0.4885	0.6564	0	bayestyper	calls	s2	20
DEL	8	8	0	660	1	0.012	0.0237	0	bayestyper	calls	s2	20
Total	328	328	0	995	1	0.2479	0.3973	22.3657	bayestyper	calls	s2	20
INS	320	320	0	335	1	0.4885	0.6564	22.3657	bayestyper	calls	s2	20
DEL	8	8	0	660	1	0.012	0.0237	22.3657	bayestyper	calls	s2	20
Total	321	321	0	1002	1	0.2426	0.3905	99	bayestyper	calls	s2	20
INS	314	314	0	341	1	0.4794	0.6481	99	bayestyper	calls	s2	20
DEL	7	7	0	661	1	0.0105	0.0208	99	bayestyper	calls	s2	20
Total	1321	1321	0	2	1	0.9985	0.9992	0	toilvg	truth	s2	20
INS	655	655	0	0	1	1	1	0	toilvg	truth	s2	20
DEL	666	666	0	2	1	0.997	0.9985	0	toilvg	truth	s2	20
Total	1321	1321	0	2	1	0.9985	0.9992	99	toilvg	truth	s2	20
INS	655	655	0	0	1	1	1	99	toilvg	truth	s2	20
DEL	666	666	0	2	1	0.997	0.9985	99	toilvg	truth	s2	20
Total	1189	1189	0	134	1	0.8987	0.9466	240	toilvg	truth	s2	20
INS	590	590	0	65	1	0.9008	0.9478	240	toilvg	truth	s2	20
DEL	599	599	0	69	1	0.8967	0.9455	240	toilvg	truth	s2	20
Total	1057	1057	0	266	1	0.7989	0.8882	288.457	toilvg	truth	s2	20
INS	528	528	0	127	1	0.8061	0.8926	288.457	toilvg	truth	s2	20
DEL	529	529	0	139	1	0.7919	0.8839	288.457	toilvg	truth	s2	20
Total	927	927	0	396	1	0.7007	0.824	334	toilvg	truth	s2	20
INS	473	473	0	182	1	0.7221	0.8386	334	toilvg	truth	s2	20
DEL	454	454	0	214	1	0.6796	0.8092	334	toilvg	truth	s2	20
Total	795	795	0	528	1	0.6009	0.7507	376	toilvg	truth	s2	20
INS	417	417	0	238	1	0.6366	0.778	376	toilvg	truth	s2	20
DEL	378	378	0	290	1	0.5659	0.7228	376	toilvg	truth	s2	20
Total	662	662	0	661	1	0.5004	0.667	446	toilvg	truth	s2	20
INS	362	362	0	293	1	0.5527	0.7119	446	toilvg	truth	s2	20
DEL	300	300	0	368	1	0.4491	0.6198	446	toilvg	truth	s2	20
Total	528	528	0	795	1	0.3991	0.5705	594.959	toilvg	truth	s2	20
INS	328	328	0	327	1	0.5008	0.6674	594.959	toilvg	truth	s2	20
DEL	200	200	0	468	1	0.2994	0.4608	594.959	toilvg	truth	s2	20
Total	397	397	0	926	1	0.3001	0.4617	687	toilvg	truth	s2	20
INS	270	270	0	385	1	0.4122	0.5838	687	toilvg	truth	s2	20
DEL	127	127	0	541	1	0.1901	0.3195	687	toilvg	truth	s2	20
Total	265	265	0	1058	1	0.2003	0.3337	758.784	toilvg	truth	s2	20
INS	186	186	0	469	1	0.284	0.4424	758.784	toilvg	truth	s2	20
DEL	79	79	0	589	1	0.1183	0.2116	758.784	toilvg	truth	s2	20
Total	133	133	0	1190	1	0.1005	0.1826	822.868	toilvg	truth	s2	20
INS	90	90	0	565	1	0.1374	0.2416	822.868	toilvg	truth	s2	20
DEL	43	43	0	625	1	0.0644	0.121	822.868	toilvg	truth	s2	20
Total	1	1	0	1322	1	8e-04	0.0016	1135.19	toilvg	truth	s2	20
INS	1	1	0	654	1	0.0015	0.003	1135.19	toilvg	truth	s2	20
DEL	0	0	0	668	NA	0	NA	1135.19	toilvg	truth	s2	20
Total	644	644	0	679	1	0.4868	0.6548	0	svtyper	truth	s2	20
INS	0	0	0	655	NA	0	NA	0	svtyper	truth	s2	20
DEL	644	644	0	24	1	0.9641	0.9817	0	svtyper	truth	s2	20
Total	644	644	0	679	1	0.4868	0.6548	4.68	svtyper	truth	s2	20
INS	0	0	0	655	NA	0	NA	4.68	svtyper	truth	s2	20
DEL	644	644	0	24	1	0.9641	0.9817	4.68	svtyper	truth	s2	20
Total	579	579	0	744	1	0.4376	0.6088	167.669	svtyper	truth	s2	20
INS	0	0	0	655	NA	0	NA	167.669	svtyper	truth	s2	20
DEL	579	579	0	89	1	0.8668	0.9286	167.669	svtyper	truth	s2	20
Total	516	516	0	807	1	0.39	0.5612	236.38	svtyper	truth	s2	20
INS	0	0	0	655	NA	0	NA	236.38	svtyper	truth	s2	20
DEL	516	516	0	152	1	0.7725	0.8717	236.38	svtyper	truth	s2	20
Total	451	451	0	872	1	0.3409	0.5085	308.356	svtyper	truth	s2	20
INS	0	0	0	655	NA	0	NA	308.356	svtyper	truth	s2	20
DEL	451	451	0	217	1	0.6751	0.806	308.356	svtyper	truth	s2	20
Total	386	386	0	937	1	0.2918	0.4518	365.714	svtyper	truth	s2	20
INS	0	0	0	655	NA	0	NA	365.714	svtyper	truth	s2	20
DEL	386	386	0	282	1	0.5778	0.7324	365.714	svtyper	truth	s2	20
Total	324	324	0	999	1	0.2449	0.3934	443.14	svtyper	truth	s2	20
INS	0	0	0	655	NA	0	NA	443.14	svtyper	truth	s2	20
DEL	324	324	0	344	1	0.485	0.6532	443.14	svtyper	truth	s2	20
Total	258	258	0	1065	1	0.195	0.3264	559.226000000001	svtyper	truth	s2	20
INS	0	0	0	655	NA	0	NA	559.226000000001	svtyper	truth	s2	20
DEL	258	258	0	410	1	0.3862	0.5572	559.226000000001	svtyper	truth	s2	20
Total	194	194	0	1129	1	0.1466	0.2557	728.56	svtyper	truth	s2	20
INS	0	0	0	655	NA	0	NA	728.56	svtyper	truth	s2	20
DEL	194	194	0	474	1	0.2904	0.4501	728.56	svtyper	truth	s2	20
Total	135	135	0	1188	1	0.102	0.1851	856.73	svtyper	truth	s2	20
INS	0	0	0	655	NA	0	NA	856.73	svtyper	truth	s2	20
DEL	135	135	0	533	1	0.2021	0.3362	856.73	svtyper	truth	s2	20
Total	70	70	0	1253	1	0.0529	0.1005	1004.44	svtyper	truth	s2	20
INS	0	0	0	655	NA	0	NA	1004.44	svtyper	truth	s2	20
DEL	70	70	0	598	1	0.1048	0.1897	1004.44	svtyper	truth	s2	20
Total	1	1	0	1322	1	8e-04	0.0016	1565.75	svtyper	truth	s2	20
INS	0	0	0	655	NA	0	NA	1565.75	svtyper	truth	s2	20
DEL	1	1	0	667	1	0.0015	0.003	1565.75	svtyper	truth	s2	20
Total	833	833	0	490	1	0.6296	0.7727	0	delly	truth	s2	20
INS	165	165	0	490	1	0.2519	0.4024	0	delly	truth	s2	20
DEL	668	668	0	0	1	1	1	0	delly	truth	s2	20
Total	819	819	0	504	1	0.619	0.7647	0	bayestyper	truth	s2	20
INS	472	472	0	183	1	0.7206	0.8376	0	bayestyper	truth	s2	20
DEL	347	347	0	321	1	0.5195	0.6838	0	bayestyper	truth	s2	20
Total	819	819	0	504	1	0.619	0.7647	21.4267	bayestyper	truth	s2	20
INS	472	472	0	183	1	0.7206	0.8376	21.4267	bayestyper	truth	s2	20
DEL	347	347	0	321	1	0.5195	0.6838	21.4267	bayestyper	truth	s2	20
Total	800	800	0	523	1	0.6047	0.7537	99	bayestyper	truth	s2	20
INS	470	470	0	185	1	0.7176	0.8356	99	bayestyper	truth	s2	20
DEL	330	330	0	338	1	0.494	0.6613	99	bayestyper	truth	s2	20
Total	862	862	2	496	0.9977	0.6348	0.7759	0	toilvg	calls	s0	3
INS	591	591	0	86	1	0.873	0.9322	0	toilvg	calls	s0	3
DEL	271	271	2	410	0.9927	0.3979	0.5681	0	toilvg	calls	s0	3
Total	862	862	2	496	0.9977	0.6348	0.7759	12	toilvg	calls	s0	3
INS	591	591	0	86	1	0.873	0.9322	12	toilvg	calls	s0	3
DEL	271	271	2	410	0.9927	0.3979	0.5681	12	toilvg	calls	s0	3
Total	802	802	0	556	1	0.5906	0.7426	34	toilvg	calls	s0	3
INS	566	566	0	111	1	0.836	0.9107	34	toilvg	calls	s0	3
DEL	236	236	0	445	1	0.3465	0.5147	34	toilvg	calls	s0	3
Total	691	691	0	667	1	0.5088	0.6744	38.21346	toilvg	calls	s0	3
INS	506	506	0	171	1	0.7474	0.8554	38.21346	toilvg	calls	s0	3
DEL	185	185	0	496	1	0.2717	0.4273	38.21346	toilvg	calls	s0	3
Total	605	605	0	753	1	0.4455	0.6164	48.85106	toilvg	calls	s0	3
INS	449	449	0	228	1	0.6632	0.7975	48.85106	toilvg	calls	s0	3
DEL	156	156	0	525	1	0.2291	0.3728	48.85106	toilvg	calls	s0	3
