type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
Total	3	3	0	850	1	0.0035	0.007	99	bayestyper	calls	s2	13
INS	0	0	0	373	NA	0	NA	99	bayestyper	calls	s2	13
DEL	3	3	0	477	1	0.0062	0.0123	99	bayestyper	calls	s2	13
Total	846	846	0	7	1	0.9918	0.9959	0	toilvg	truth	s2	13
INS	372	372	0	1	1	0.9973	0.9986	0	toilvg	truth	s2	13
DEL	474	474	0	6	1	0.9875	0.9937	0	toilvg	truth	s2	13
Total	846	846	0	7	1	0.9918	0.9959	65	toilvg	truth	s2	13
INS	372	372	0	1	1	0.9973	0.9986	65	toilvg	truth	s2	13
DEL	474	474	0	6	1	0.9875	0.9937	65	toilvg	truth	s2	13
Total	756	756	0	97	1	0.8863	0.9397	144	toilvg	truth	s2	13
INS	332	332	0	41	1	0.8901	0.9419	144	toilvg	truth	s2	13
DEL	424	424	0	56	1	0.8833	0.938	144	toilvg	truth	s2	13
Total	670	670	0	183	1	0.7855	0.8799	180	toilvg	truth	s2	13
INS	294	294	0	79	1	0.7882	0.8816	180	toilvg	truth	s2	13
DEL	376	376	0	104	1	0.7833	0.8785	180	toilvg	truth	s2	13
Total	581	581	0	272	1	0.6811	0.8103	215.588	toilvg	truth	s2	13
INS	252	252	0	121	1	0.6756	0.8064	215.588	toilvg	truth	s2	13
DEL	329	329	0	151	1	0.6854	0.8133	215.588	toilvg	truth	s2	13
Total	504	504	0	349	1	0.5909	0.7428	251	toilvg	truth	s2	13
INS	218	218	0	155	1	0.5845	0.7378	251	toilvg	truth	s2	13
DEL	286	286	0	194	1	0.5958	0.7467	251	toilvg	truth	s2	13
Total	416	416	0	437	1	0.4877	0.6556	305	toilvg	truth	s2	13
INS	185	185	0	188	1	0.496	0.6631	305	toilvg	truth	s2	13
DEL	231	231	0	249	1	0.4812	0.6497	305	toilvg	truth	s2	13
Total	330	330	0	523	1	0.3869	0.5579	384.274	toilvg	truth	s2	13
INS	165	165	0	208	1	0.4424	0.6134	384.274	toilvg	truth	s2	13
DEL	165	165	0	315	1	0.3438	0.5117	384.274	toilvg	truth	s2	13
Total	243	243	0	610	1	0.2849	0.4435	452	toilvg	truth	s2	13
INS	132	132	0	241	1	0.3539	0.5228	452	toilvg	truth	s2	13
DEL	111	111	0	369	1	0.2312	0.3756	452	toilvg	truth	s2	13
Total	155	155	0	698	1	0.1817	0.3075	508	toilvg	truth	s2	13
INS	101	101	0	272	1	0.2708	0.4262	508	toilvg	truth	s2	13
DEL	54	54	0	426	1	0.1125	0.2022	508	toilvg	truth	s2	13
Total	89	89	0	764	1	0.1043	0.1889	579.905	toilvg	truth	s2	13
INS	63	63	0	310	1	0.1689	0.289	579.905	toilvg	truth	s2	13
DEL	26	26	0	454	1	0.0542	0.1028	579.905	toilvg	truth	s2	13
Total	1	1	0	852	1	0.0012	0.0024	899.39	toilvg	truth	s2	13
INS	1	1	0	372	1	0.0027	0.0054	899.39	toilvg	truth	s2	13
DEL	0	0	0	480	NA	0	NA	899.39	toilvg	truth	s2	13
Total	457	457	0	396	1	0.5358	0.6977	0	svtyper	truth	s2	13
INS	0	0	0	373	NA	0	NA	0	svtyper	truth	s2	13
DEL	457	457	0	23	1	0.9521	0.9755	0	svtyper	truth	s2	13
Total	457	457	0	396	1	0.5358	0.6977	4.64	svtyper	truth	s2	13
INS	0	0	0	373	NA	0	NA	4.64	svtyper	truth	s2	13
DEL	457	457	0	23	1	0.9521	0.9755	4.64	svtyper	truth	s2	13
Total	399	399	0	454	1	0.4678	0.6374	50.91	svtyper	truth	s2	13
INS	0	0	0	373	NA	0	NA	50.91	svtyper	truth	s2	13
DEL	399	399	0	81	1	0.8312	0.9078	50.91	svtyper	truth	s2	13
Total	343	343	0	510	1	0.4021	0.5736	86.92	svtyper	truth	s2	13
INS	0	0	0	373	NA	0	NA	86.92	svtyper	truth	s2	13
DEL	343	343	0	137	1	0.7146	0.8335	86.92	svtyper	truth	s2	13
Total	283	283	0	570	1	0.3318	0.4983	118.56	svtyper	truth	s2	13
INS	0	0	0	373	NA	0	NA	118.56	svtyper	truth	s2	13
DEL	283	283	0	197	1	0.5896	0.7418	118.56	svtyper	truth	s2	13
Total	230	230	0	623	1	0.2696	0.4247	155.8	svtyper	truth	s2	13
INS	0	0	0	373	NA	0	NA	155.8	svtyper	truth	s2	13
DEL	230	230	0	250	1	0.4792	0.6479	155.8	svtyper	truth	s2	13
Total	186	186	0	667	1	0.2181	0.3581	206.87	svtyper	truth	s2	13
INS	0	0	0	373	NA	0	NA	206.87	svtyper	truth	s2	13
DEL	186	186	0	294	1	0.3875	0.5586	206.87	svtyper	truth	s2	13
Total	154	154	0	699	1	0.1805	0.3058	236.38	svtyper	truth	s2	13
INS	0	0	0	373	NA	0	NA	236.38	svtyper	truth	s2	13
DEL	154	154	0	326	1	0.3208	0.4858	236.38	svtyper	truth	s2	13
Total	88	88	0	765	1	0.1032	0.1871	295.44	svtyper	truth	s2	13
INS	0	0	0	373	NA	0	NA	295.44	svtyper	truth	s2	13
DEL	88	88	0	392	1	0.1833	0.3098	295.44	svtyper	truth	s2	13
Total	41	41	0	812	1	0.0481	0.0918	354.51	svtyper	truth	s2	13
INS	0	0	0	373	NA	0	NA	354.51	svtyper	truth	s2	13
DEL	41	41	0	439	1	0.0854	0.1574	354.51	svtyper	truth	s2	13
Total	3	3	0	850	1	0.0035	0.007	502.22	svtyper	truth	s2	13
INS	0	0	0	373	NA	0	NA	502.22	svtyper	truth	s2	13
DEL	3	3	0	477	1	0.0062	0.0123	502.22	svtyper	truth	s2	13
Total	0	0	0	853	NA	0	NA	1122.61	svtyper	truth	s2	13
INS	0	0	0	373	NA	0	NA	1122.61	svtyper	truth	s2	13
DEL	0	0	0	480	NA	0	NA	1122.61	svtyper	truth	s2	13
Total	853	853	0	0	1	1	1	0	delly	truth	s2	13
INS	373	373	0	0	1	1	1	0	delly	truth	s2	13
DEL	480	480	0	0	1	1	1	0	delly	truth	s2	13
Total	853	853	0	0	1	1	1	4	delly	truth	s2	13
INS	373	373	0	0	1	1	1	4	delly	truth	s2	13
DEL	480	480	0	0	1	1	1	4	delly	truth	s2	13
Total	784	784	0	69	1	0.9191	0.9578	27	delly	truth	s2	13
INS	363	363	0	10	1	0.9732	0.9864	27	delly	truth	s2	13
DEL	421	421	0	59	1	0.8771	0.9345	27	delly	truth	s2	13
Total	720	720	0	133	1	0.8441	0.9155	33	delly	truth	s2	13
INS	359	359	0	14	1	0.9625	0.9809	33	delly	truth	s2	13
DEL	361	361	0	119	1	0.7521	0.8585	33	delly	truth	s2	13
Total	630	630	0	223	1	0.7386	0.8496	42	delly	truth	s2	13
INS	341	341	0	32	1	0.9142	0.9552	42	delly	truth	s2	13
DEL	289	289	0	191	1	0.6021	0.7516	42	delly	truth	s2	13
Total	554	554	0	299	1	0.6495	0.7875	51	delly	truth	s2	13
INS	318	318	0	55	1	0.8525	0.9204	51	delly	truth	s2	13
DEL	236	236	0	244	1	0.4917	0.6592	51	delly	truth	s2	13
Total	440	440	0	413	1	0.5158	0.6806	69	delly	truth	s2	13
INS	233	233	0	140	1	0.6247	0.769	69	delly	truth	s2	13
DEL	207	207	0	273	1	0.4312	0.6026	69	delly	truth	s2	13
Total	352	352	0	501	1	0.4127	0.5843	84	delly	truth	s2	13
INS	167	167	0	206	1	0.4477	0.6185	84	delly	truth	s2	13
DEL	185	185	0	295	1	0.3854	0.5564	84	delly	truth	s2	13
Total	254	254	0	599	1	0.2978	0.4589	111.1	delly	truth	s2	13
INS	112	112	0	261	1	0.3003	0.4619	111.1	delly	truth	s2	13
DEL	142	142	0	338	1	0.2958	0.4566	111.1	delly	truth	s2	13
Total	171	171	0	682	1	0.2005	0.334	140.4	delly	truth	s2	13
INS	85	85	0	288	1	0.2279	0.3712	140.4	delly	truth	s2	13
DEL	86	86	0	394	1	0.1792	0.3039	140.4	delly	truth	s2	13
Total	122	122	0	731	1	0.143	0.2502	10000	delly	truth	s2	13
INS	64	64	0	309	1	0.1716	0.2929	10000	delly	truth	s2	13
DEL	58	58	0	422	1	0.1208	0.2156	10000	delly	truth	s2	13
Total	845	845	0	8	1	0.9906	0.9953	0	bayestyper	truth	s2	13
INS	368	368	0	5	1	0.9866	0.9933	0	bayestyper	truth	s2	13
DEL	477	477	0	3	1	0.9938	0.9969	0	bayestyper	truth	s2	13
Total	845	845	0	8	1	0.9906	0.9953	10.0612	bayestyper	truth	s2	13
INS	368	368	0	5	1	0.9866	0.9933	10.0612	bayestyper	truth	s2	13
DEL	477	477	0	3	1	0.9938	0.9969	10.0612	bayestyper	truth	s2	13
Total	839	839	0	14	1	0.9836	0.9917	99	bayestyper	truth	s2	13
INS	368	368	0	5	1	0.9866	0.9933	99	bayestyper	truth	s2	13
DEL	471	471	0	9	1	0.9812	0.9905	99	bayestyper	truth	s2	13
Total	607	607	0	202	1	0.7503	0.8573	0	toilvg	calls	s0	20
INS	389	389	0	0	1	1	1	0	toilvg	calls	s0	20
DEL	218	218	0	202	1	0.519	0.6833	0	toilvg	calls	s0	20
Total	607	607	0	202	1	0.7503	0.8573	26	toilvg	calls	s0	20
INS	389	389	0	0	1	1	1	26	toilvg	calls	s0	20
DEL	218	218	0	202	1	0.519	0.6833	26	toilvg	calls	s0	20
Total	544	544	0	265	1	0.6724	0.8041	215.5	toilvg	calls	s0	20
INS	367	367	0	22	1	0.9434	0.9709	215.5	toilvg	calls	s0	20
DEL	177	177	0	243	1	0.4214	0.5929	215.5	toilvg	calls	s0	20
Total	479	479	0	330	1	0.5921	0.7438	282	toilvg	calls	s0	20
INS	332	332	0	57	1	0.8535	0.921	282	toilvg	calls	s0	20
DEL	147	147	0	273	1	0.35	0.5185	282	toilvg	calls	s0	20
Total	414	414	0	395	1	0.5117	0.677	329.5	toilvg	calls	s0	20
INS	285	285	0	104	1	0.7326	0.8457	329.5	toilvg	calls	s0	20
DEL	129	129	0	291	1	0.3071	0.4699	329.5	toilvg	calls	s0	20
Total	356	356	0	453	1	0.44	0.6111	379	toilvg	calls	s0	20
INS	242	242	0	147	1	0.6221	0.767	379	toilvg	calls	s0	20
DEL	114	114	0	306	1	0.2714	0.4269	379	toilvg	calls	s0	20
Total	297	297	0	512	1	0.3671	0.537	441.5	toilvg	calls	s0	20
INS	206	206	0	183	1	0.5296	0.6925	441.5	toilvg	calls	s0	20
DEL	91	91	0	329	1	0.2167	0.3562	441.5	toilvg	calls	s0	20
Total	231	231	0	578	1	0.2855	0.4442	556	toilvg	calls	s0	20
INS	170	170	0	219	1	0.437	0.6082	556	toilvg	calls	s0	20
DEL	61	61	0	359	1	0.1452	0.2536	556	toilvg	calls	s0	20
Total	160	160	0	649	1	0.1978	0.3303	684.371	toilvg	calls	s0	20
INS	127	127	0	262	1	0.3265	0.4923	684.371	toilvg	calls	s0	20
DEL	33	33	0	387	1	0.0786	0.1457	684.371	toilvg	calls	s0	20
Total	116	116	0	693	1	0.1434	0.2508	776.078	toilvg	calls	s0	20
INS	99	99	0	290	1	0.2545	0.4057	776.078	toilvg	calls	s0	20
DEL	17	17	0	403	1	0.0405	0.0778	776.078	toilvg	calls	s0	20
Total	67	67	0	742	1	0.0828	0.1529	856.1475	toilvg	calls	s0	20
INS	60	60	0	329	1	0.1542	0.2672	856.1475	toilvg	calls	s0	20
DEL	7	7	0	413	1	0.0167	0.0329	856.1475	toilvg	calls	s0	20
Total	1	1	0	808	1	0.0012	0.0024	1228.82	toilvg	calls	s0	20
INS	1	1	0	388	1	0.0026	0.0052	1228.82	toilvg	calls	s0	20
DEL	0	0	0	420	NA	0	NA	1228.82	toilvg	calls	s0	20
Total	230	228	0	581	1	0.2818	0.4397	0	svtyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	0	svtyper	calls	s0	20
DEL	230	228	0	192	1	0.5429	0.7037	0	svtyper	calls	s0	20
Total	230	228	0	581	1	0.2818	0.4397	4.73	svtyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	4.73	svtyper	calls	s0	20
DEL	230	228	0	192	1	0.5429	0.7037	4.73	svtyper	calls	s0	20
Total	192	190	0	619	1	0.2349	0.3804	59.027	svtyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	59.027	svtyper	calls	s0	20
DEL	192	190	0	230	1	0.4524	0.623	59.027	svtyper	calls	s0	20
Total	155	153	0	656	1	0.1891	0.3181	100.032	svtyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	100.032	svtyper	calls	s0	20
DEL	155	153	0	267	1	0.3643	0.534	100.032	svtyper	calls	s0	20
Total	127	125	0	684	1	0.1545	0.2676	132.174	svtyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	132.174	svtyper	calls	s0	20
DEL	127	125	0	295	1	0.2976	0.4587	132.174	svtyper	calls	s0	20
Total	105	103	0	706	1	0.1273	0.2258	177.38	svtyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	177.38	svtyper	calls	s0	20
DEL	105	103	0	317	1	0.2452	0.3938	177.38	svtyper	calls	s0	20
Total	74	72	0	737	1	0.089	0.1635	211.315	svtyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	211.315	svtyper	calls	s0	20
DEL	74	72	0	348	1	0.1714	0.2926	211.315	svtyper	calls	s0	20
Total	50	48	0	761	1	0.0593	0.112	267.262	svtyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	267.262	svtyper	calls	s0	20
DEL	50	48	0	372	1	0.1143	0.2052	267.262	svtyper	calls	s0	20
Total	30	28	0	781	1	0.0346	0.0669	383.418	svtyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	383.418	svtyper	calls	s0	20
DEL	30	28	0	392	1	0.0667	0.1251	383.418	svtyper	calls	s0	20
Total	14	13	0	796	1	0.0161	0.0317	502.22	svtyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	502.22	svtyper	calls	s0	20
DEL	14	13	0	407	1	0.031	0.0601	502.22	svtyper	calls	s0	20
Total	4	3	0	806	1	0.0037	0.0074	649.93	svtyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	649.93	svtyper	calls	s0	20
DEL	4	3	0	417	1	0.0071	0.0141	649.93	svtyper	calls	s0	20
Total	0	0	0	809	NA	0	NA	1004.44	svtyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	1004.44	svtyper	calls	s0	20
DEL	0	0	0	420	NA	0	NA	1004.44	svtyper	calls	s0	20
Total	151	150	0	659	1	0.1854	0.3128	0	delly	calls	s0	20
INS	74	74	0	315	1	0.1902	0.3196	0	delly	calls	s0	20
DEL	77	76	0	344	1	0.181	0.3065	0	delly	calls	s0	20
Total	151	150	0	659	1	0.1854	0.3128	5	delly	calls	s0	20
INS	74	74	0	315	1	0.1902	0.3196	5	delly	calls	s0	20
DEL	77	76	0	344	1	0.181	0.3065	5	delly	calls	s0	20
Total	138	137	0	672	1	0.1693	0.2896	35.4	delly	calls	s0	20
INS	68	68	0	321	1	0.1748	0.2976	35.4	delly	calls	s0	20
DEL	70	69	0	351	1	0.1643	0.2822	35.4	delly	calls	s0	20
Total	130	129	0	680	1	0.1595	0.2751	42	delly	calls	s0	20
INS	63	63	0	326	1	0.162	0.2788	42	delly	calls	s0	20
DEL	67	66	0	354	1	0.1571	0.2715	42	delly	calls	s0	20
Total	112	111	0	698	1	0.1372	0.2413	51	delly	calls	s0	20
INS	56	56	0	333	1	0.144	0.2517	51	delly	calls	s0	20
DEL	56	55	0	365	1	0.131	0.2317	51	delly	calls	s0	20
Total	99	98	0	711	1	0.1211	0.216	60	delly	calls	s0	20
INS	50	50	0	339	1	0.1285	0.2277	60	delly	calls	s0	20
DEL	49	48	0	372	1	0.1143	0.2052	60	delly	calls	s0	20
Total	80	79	0	730	1	0.0977	0.178	87	delly	calls	s0	20
INS	43	43	0	346	1	0.1105	0.199	87	delly	calls	s0	20
DEL	37	36	0	384	1	0.0857	0.1579	87	delly	calls	s0	20
Total	64	63	0	746	1	0.0779	0.1445	134	delly	calls	s0	20
INS	34	34	0	355	1	0.0874	0.1608	134	delly	calls	s0	20
DEL	30	29	0	391	1	0.069	0.1291	134	delly	calls	s0	20
Total	51	50	0	759	1	0.0618	0.1164	10000	delly	calls	s0	20
INS	25	25	0	364	1	0.0643	0.1208	10000	delly	calls	s0	20
DEL	26	25	0	395	1	0.0595	0.1123	10000	delly	calls	s0	20
Total	6	6	0	803	1	0.0074	0.0147	0	bayestyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	0	bayestyper	calls	s0	20
DEL	6	6	0	414	1	0.0143	0.0282	0	bayestyper	calls	s0	20
Total	6	6	0	803	1	0.0074	0.0147	99	bayestyper	calls	s0	20
INS	0	0	0	389	NA	0	NA	99	bayestyper	calls	s0	20
DEL	6	6	0	414	1	0.0143	0.0282	99	bayestyper	calls	s0	20
Total	807	807	0	2	1	0.9975	0.9987	0	toilvg	truth	s0	20
INS	389	389	0	0	1	1	1	0	toilvg	truth	s0	20
DEL	418	418	0	2	1	0.9952	0.9976	0	toilvg	truth	s0	20
Total	807	807	0	2	1	0.9975	0.9987	96	toilvg	truth	s0	20
INS	389	389	0	0	1	1	1	96	toilvg	truth	s0	20
DEL	418	418	0	2	1	0.9952	0.9976	96	toilvg	truth	s0	20
Total	724	724	0	85	1	0.8949	0.9445	242	toilvg	truth	s0	20
INS	356	356	0	33	1	0.9152	0.9557	242	toilvg	truth	s0	20
DEL	368	368	0	52	1	0.8762	0.934	242	toilvg	truth	s0	20
Total	643	643	0	166	1	0.7948	0.8857	283.325	toilvg	truth	s0	20
INS	321	321	0	68	1	0.8252	0.9042	283.325	toilvg	truth	s0	20
DEL	322	322	0	98	1	0.7667	0.8679	283.325	toilvg	truth	s0	20
Total	559	559	0	250	1	0.691	0.8173	329.874	toilvg	truth	s0	20
INS	273	273	0	116	1	0.7018	0.8248	329.874	toilvg	truth	s0	20
DEL	286	286	0	134	1	0.681	0.8102	329.874	toilvg	truth	s0	20
Total	482	482	0	327	1	0.5958	0.7467	378	toilvg	truth	s0	20
INS	238	238	0	151	1	0.6118	0.7592	378	toilvg	truth	s0	20
DEL	244	244	0	176	1	0.581	0.735	378	toilvg	truth	s0	20
Total	406	406	0	403	1	0.5019	0.6684	456.9525	toilvg	truth	s0	20
INS	202	202	0	187	1	0.5193	0.6836	456.9525	toilvg	truth	s0	20
DEL	204	204	0	216	1	0.4857	0.6538	456.9525	toilvg	truth	s0	20
Total	318	318	0	491	1	0.3931	0.5644	590.4942	toilvg	truth	s0	20
INS	171	171	0	218	1	0.4396	0.6107	590.4942	toilvg	truth	s0	20
DEL	147	147	0	273	1	0.35	0.5185	590.4942	toilvg	truth	s0	20
Total	235	235	0	574	1	0.2905	0.4502	697.021	toilvg	truth	s0	20
INS	136	136	0	253	1	0.3496	0.5181	697.021	toilvg	truth	s0	20
DEL	99	99	0	321	1	0.2357	0.3815	697.021	toilvg	truth	s0	20
Total	161	161	0	648	1	0.199	0.3319	788.0322	toilvg	truth	s0	20
INS	106	106	0	283	1	0.2725	0.4283	788.0322	toilvg	truth	s0	20
DEL	55	55	0	365	1	0.131	0.2317	788.0322	toilvg	truth	s0	20
Total	92	92	0	717	1	0.1137	0.2042	867.1	toilvg	truth	s0	20
INS	68	68	0	321	1	0.1748	0.2976	867.1	toilvg	truth	s0	20
DEL	24	24	0	396	1	0.0571	0.108	867.1	toilvg	truth	s0	20
Total	1	1	0	808	1	0.0012	0.0024	1262.79	toilvg	truth	s0	20
INS	1	1	0	388	1	0.0026	0.0052	1262.79	toilvg	truth	s0	20
DEL	0	0	0	420	NA	0	NA	1262.79	toilvg	truth	s0	20
Total	407	406	0	403	1	0.5019	0.6684	0	svtyper	truth	s0	20
INS	0	0	0	389	NA	0	NA	0	svtyper	truth	s0	20
DEL	407	406	0	14	1	0.9667	0.9831	0	svtyper	truth	s0	20
Total	407	406	0	403	1	0.5019	0.6684	6.88	svtyper	truth	s0	20
INS	0	0	0	389	NA	0	NA	6.88	svtyper	truth	s0	20
DEL	407	406	0	14	1	0.9667	0.9831	6.88	svtyper	truth	s0	20
Total	351	350	0	459	1	0.4326	0.6039	92.87	svtyper	truth	s0	20
INS	0	0	0	389	NA	0	NA	92.87	svtyper	truth	s0	20
DEL	351	350	0	70	1	0.8333	0.9091	92.87	svtyper	truth	s0	20
Total	293	292	0	517	1	0.3609	0.5304	146.84	svtyper	truth	s0	20
INS	0	0	0	389	NA	0	NA	146.84	svtyper	truth	s0	20
DEL	293	292	0	128	1	0.6952	0.8202	146.84	svtyper	truth	s0	20
Total	238	237	0	572	1	0.293	0.4532	200.79	svtyper	truth	s0	20
INS	0	0	0	389	NA	0	NA	200.79	svtyper	truth	s0	20
DEL	238	237	0	183	1	0.5643	0.7215	200.79	svtyper	truth	s0	20
Total	193	192	0	617	1	0.2373	0.3836	260.75	svtyper	truth	s0	20
INS	0	0	0	389	NA	0	NA	260.75	svtyper	truth	s0	20
DEL	193	192	0	228	1	0.4571	0.6274	260.75	svtyper	truth	s0	20
Total	155	154	0	655	1	0.1904	0.3199	322.855	svtyper	truth	s0	20
INS	0	0	0	389	NA	0	NA	322.855	svtyper	truth	s0	20
DEL	155	154	0	266	1	0.3667	0.5366	322.855	svtyper	truth	s0	20
Total	125	124	0	685	1	0.1533	0.2658	384.05	svtyper	truth	s0	20
INS	0	0	0	389	NA	0	NA	384.05	svtyper	truth	s0	20
DEL	125	124	0	296	1	0.2952	0.4558	384.05	svtyper	truth	s0	20
Total	72	72	0	737	1	0.089	0.1635	445.14	svtyper	truth	s0	20
INS	0	0	0	389	NA	0	NA	445.14	svtyper	truth	s0	20
DEL	72	72	0	348	1	0.1714	0.2926	445.14	svtyper	truth	s0	20
Total	31	31	0	778	1	0.0383	0.0738	561.31	svtyper	truth	s0	20
INS	0	0	0	389	NA	0	NA	561.31	svtyper	truth	s0	20
DEL	31	31	0	389	1	0.0738	0.1375	561.31	svtyper	truth	s0	20
Total	4	4	0	805	1	0.0049	0.0098	827.19	svtyper	truth	s0	20
INS	0	0	0	389	NA	0	NA	827.19	svtyper	truth	s0	20
DEL	4	4	0	416	1	0.0095	0.0188	827.19	svtyper	truth	s0	20
Total	0	0	0	809	NA	0	NA	1358.95	svtyper	truth	s0	20
INS	0	0	0	389	NA	0	NA	1358.95	svtyper	truth	s0	20
DEL	0	0	0	420	NA	0	NA	1358.95	svtyper	truth	s0	20
Total	809	809	0	0	1	1	1	0	delly	truth	s0	20
INS	389	389	0	0	1	1	1	0	delly	truth	s0	20
DEL	420	420	0	0	1	1	1	0	delly	truth	s0	20
Total	809	809	0	0	1	1	1	7	delly	truth	s0	20
INS	389	389	0	0	1	1	1	7	delly	truth	s0	20
DEL	420	420	0	0	1	1	1	7	delly	truth	s0	20
Total	745	745	0	64	1	0.9209	0.9588	45	delly	truth	s0	20
INS	383	383	0	6	1	0.9846	0.9922	45	delly	truth	s0	20
DEL	362	362	0	58	1	0.8619	0.9258	45	delly	truth	s0	20
Total	683	683	0	126	1	0.8443	0.9156	57	delly	truth	s0	20
INS	377	377	0	12	1	0.9692	0.9844	57	delly	truth	s0	20
DEL	306	306	0	114	1	0.7286	0.843	57	delly	truth	s0	20
Total	600	600	0	209	1	0.7417	0.8517	69	delly	truth	s0	20
INS	361	361	0	28	1	0.928	0.9627	69	delly	truth	s0	20
DEL	239	239	0	181	1	0.569	0.7253	69	delly	truth	s0	20
Total	501	501	0	308	1	0.6193	0.7649	90	delly	truth	s0	20
INS	298	298	0	91	1	0.7661	0.8676	90	delly	truth	s0	20
DEL	203	203	0	217	1	0.4833	0.6517	90	delly	truth	s0	20
Total	406	406	0	403	1	0.5019	0.6684	111	delly	truth	s0	20
INS	216	216	0	173	1	0.5553	0.7141	111	delly	truth	s0	20
DEL	190	190	0	230	1	0.4524	0.623	111	delly	truth	s0	20
Total	317	317	0	492	1	0.3918	0.563	141	delly	truth	s0	20
INS	153	153	0	236	1	0.3933	0.5646	141	delly	truth	s0	20
DEL	164	164	0	256	1	0.3905	0.5617	141	delly	truth	s0	20
Total	272	272	0	537	1	0.3362	0.5032	10000	delly	truth	s0	20
INS	130	130	0	259	1	0.3342	0.501	10000	delly	truth	s0	20
DEL	142	142	0	278	1	0.3381	0.5053	10000	delly	truth	s0	20
Total	806	806	0	3	1	0.9963	0.9981	0	bayestyper	truth	s0	20
INS	388	388	0	1	1	0.9974	0.9987	0	bayestyper	truth	s0	20
DEL	418	418	0	2	1	0.9952	0.9976	0	bayestyper	truth	s0	20
Total	806	806	0	3	1	0.9963	0.9981	13.0103	bayestyper	truth	s0	20
INS	388	388	0	1	1	0.9974	0.9987	13.0103	bayestyper	truth	s0	20
DEL	418	418	0	2	1	0.9952	0.9976	13.0103	bayestyper	truth	s0	20
Total	802	802	0	7	1	0.9913	0.9956	99	bayestyper	truth	s0	20
INS	388	388	0	1	1	0.9974	0.9987	99	bayestyper	truth	s0	20
DEL	414	414	0	6	1	0.9857	0.9928	99	bayestyper	truth	s0	20
Total	616	616	0	216	1	0.7404	0.8508	0	toilvg	calls	s1	20
INS	376	376	0	0	1	1	1	0	toilvg	calls	s1	20
DEL	240	240	0	216	1	0.5263	0.6896	0	toilvg	calls	s1	20
Total	616	616	0	216	1	0.7404	0.8508	16	toilvg	calls	s1	20
INS	376	376	0	0	1	1	1	16	toilvg	calls	s1	20
DEL	240	240	0	216	1	0.5263	0.6896	16	toilvg	calls	s1	20
Total	553	553	0	279	1	0.6647	0.7986	218.9552	toilvg	calls	s1	20
INS	362	362	0	14	1	0.9628	0.981	218.9552	toilvg	calls	s1	20
DEL	191	191	0	265	1	0.4189	0.5905	218.9552	toilvg	calls	s1	20
Total	486	486	0	346	1	0.5841	0.7375	286.172	toilvg	calls	s1	20
INS	328	328	0	48	1	0.8723	0.9318	286.172	toilvg	calls	s1	20
DEL	158	158	0	298	1	0.3465	0.5147	286.172	toilvg	calls	s1	20
Total	424	424	0	408	1	0.5096	0.6751	325	toilvg	calls	s1	20
INS	290	290	0	86	1	0.7713	0.8709	325	toilvg	calls	s1	20
DEL	134	134	0	322	1	0.2939	0.4543	325	toilvg	calls	s1	20
Total	365	365	0	467	1	0.4387	0.6099	373.2	toilvg	calls	s1	20
INS	254	254	0	122	1	0.6755	0.8063	373.2	toilvg	calls	s1	20
DEL	111	111	0	345	1	0.2434	0.3915	373.2	toilvg	calls	s1	20
Total	318	318	0	514	1	0.3822	0.553	426.214	toilvg	calls	s1	20
INS	224	224	0	152	1	0.5957	0.7466	426.214	toilvg	calls	s1	20
DEL	94	94	0	362	1	0.2061	0.3418	426.214	toilvg	calls	s1	20
Total	259	259	0	573	1	0.3113	0.4748	544.289600000001	toilvg	calls	s1	20
INS	189	189	0	187	1	0.5027	0.6691	544.289600000001	toilvg	calls	s1	20
DEL	70	70	0	386	1	0.1535	0.2661	544.289600000001	toilvg	calls	s1	20
Total	188	188	0	644	1	0.226	0.3687	699.6208	toilvg	calls	s1	20
INS	153	153	0	223	1	0.4069	0.5784	699.6208	toilvg	calls	s1	20
DEL	35	35	0	421	1	0.0768	0.1426	699.6208	toilvg	calls	s1	20
Total	116	116	0	716	1	0.1394	0.2447	804.452	toilvg	calls	s1	20
INS	103	103	0	273	1	0.2739	0.43	804.452	toilvg	calls	s1	20
DEL	13	13	0	443	1	0.0285	0.0554	804.452	toilvg	calls	s1	20
Total	64	64	0	768	1	0.0769	0.1428	899.3674	toilvg	calls	s1	20
INS	59	59	0	317	1	0.1569	0.2712	899.3674	toilvg	calls	s1	20
DEL	5	5	0	451	1	0.011	0.0218	899.3674	toilvg	calls	s1	20
Total	1	1	0	831	1	0.0012	0.0024	1302.29	toilvg	calls	s1	20
INS	1	1	0	375	1	0.0027	0.0054	1302.29	toilvg	calls	s1	20
