type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
DEL	10	10	0	657	1	0.015	0.0296	99	bayestyper	calls	s1	20
INV	0	0	0	669	NA	0	NA	99	bayestyper	calls	s1	20
Total	1900	1906	60	110	0.9694	0.9454	0.9572	0	toilvg	truth	s1	20
INS	666	666	14	14	0.9794	0.9794	0.9794	0	toilvg	truth	s1	20
DEL	667	667	0	0	1	1	1	0	toilvg	truth	s1	20
INV	567	573	46	96	0.925	0.8565	0.8894	0	toilvg	truth	s1	20
Total	1900	1906	60	110	0.9694	0.9454	0.9572	77.5671	toilvg	truth	s1	20
INS	666	666	14	14	0.9794	0.9794	0.9794	77.5671	toilvg	truth	s1	20
DEL	667	667	0	0	1	1	1	77.5671	toilvg	truth	s1	20
INV	567	573	46	96	0.925	0.8565	0.8894	77.5671	toilvg	truth	s1	20
Total	1728	1733	38	283	0.9785	0.8596	0.9152	243	toilvg	truth	s1	20
INS	611	611	14	69	0.9776	0.8985	0.9364	243	toilvg	truth	s1	20
DEL	587	587	0	80	1	0.8801	0.9362	243	toilvg	truth	s1	20
INV	530	535	24	134	0.9567	0.7997	0.8712	243	toilvg	truth	s1	20
Total	1535	1540	33	476	0.979	0.7639	0.8582	294	toilvg	truth	s1	20
INS	534	534	14	146	0.9745	0.7853	0.8697	294	toilvg	truth	s1	20
DEL	518	518	0	149	1	0.7766	0.8743	294	toilvg	truth	s1	20
INV	483	488	19	181	0.9622	0.7294	0.8298	294	toilvg	truth	s1	20
Total	1347	1352	24	664	0.9825	0.6706	0.7971	338.0585	toilvg	truth	s1	20
INS	464	464	14	216	0.9707	0.6824	0.8014	338.0585	toilvg	truth	s1	20
DEL	456	456	0	211	1	0.6837	0.8121	338.0585	toilvg	truth	s1	20
INV	427	432	10	237	0.9771	0.6457	0.7776	338.0585	toilvg	truth	s1	20
Total	1157	1162	18	854	0.9847	0.5764	0.7272	387.118	toilvg	truth	s1	20
INS	415	415	14	265	0.9674	0.6103	0.7484	387.118	toilvg	truth	s1	20
DEL	388	388	0	279	1	0.5817	0.7355	387.118	toilvg	truth	s1	20
INV	354	359	4	310	0.9888	0.5366	0.6957	387.118	toilvg	truth	s1	20
Total	965	970	13	1046	0.9867	0.4812	0.6469	460.8295	toilvg	truth	s1	20
INS	366	366	11	314	0.9708	0.5382	0.6925	460.8295	toilvg	truth	s1	20
DEL	322	322	0	345	1	0.4828	0.6512	460.8295	toilvg	truth	s1	20
INV	277	282	2	387	0.9928	0.4215	0.5918	460.8295	toilvg	truth	s1	20
Total	782	785	1	1231	0.9987	0.3894	0.5603	612.206000000001	toilvg	truth	s1	20
INS	329	329	1	351	0.997	0.4838	0.6515	612.206000000001	toilvg	truth	s1	20
DEL	224	224	0	443	1	0.3358	0.5028	612.206000000001	toilvg	truth	s1	20
INV	229	232	0	437	1	0.3468	0.515	612.206000000001	toilvg	truth	s1	20
Total	587	590	0	1426	1	0.2927	0.4529	719.844	toilvg	truth	s1	20
INS	274	274	0	406	1	0.4029	0.5744	719.844	toilvg	truth	s1	20
DEL	141	141	0	526	1	0.2114	0.349	719.844	toilvg	truth	s1	20
INV	172	175	0	494	1	0.2616	0.4147	719.844	toilvg	truth	s1	20
Total	392	394	0	1622	1	0.1954	0.3269	799.689	toilvg	truth	s1	20
INS	189	189	0	491	1	0.2779	0.4349	799.689	toilvg	truth	s1	20
DEL	83	83	0	584	1	0.1244	0.2213	799.689	toilvg	truth	s1	20
INV	120	122	0	547	1	0.1824	0.3085	799.689	toilvg	truth	s1	20
Total	195	197	0	1819	1	0.0977	0.178	893.735	toilvg	truth	s1	20
INS	98	98	0	582	1	0.1441	0.2519	893.735	toilvg	truth	s1	20
DEL	33	33	0	634	1	0.0495	0.0943	893.735	toilvg	truth	s1	20
INV	64	66	0	603	1	0.0987	0.1797	893.735	toilvg	truth	s1	20
Total	0	1	0	2015	NA	5e-04	NA	1261.15	toilvg	truth	s1	20
INS	0	0	0	680	NA	0	NA	1261.15	toilvg	truth	s1	20
DEL	0	0	0	667	NA	0	NA	1261.15	toilvg	truth	s1	20
INV	0	1	0	668	NA	0.0015	NA	1261.15	toilvg	truth	s1	20
Total	1323	1323	6	693	0.9955	0.6562	0.791	0	svtyper	truth	s1	20
INS	0	0	0	680	NA	0	NA	0	svtyper	truth	s1	20
DEL	662	662	2	5	0.997	0.9925	0.9947	0	svtyper	truth	s1	20
INV	661	661	4	8	0.994	0.988	0.991	0	svtyper	truth	s1	20
Total	1199	1199	0	817	1	0.5947	0.7458	27	svtyper	truth	s1	20
INS	0	0	0	680	NA	0	NA	27	svtyper	truth	s1	20
DEL	591	591	0	76	1	0.8861	0.9396	27	svtyper	truth	s1	20
INV	608	608	0	61	1	0.9088	0.9522	27	svtyper	truth	s1	20
Total	1070	1070	0	946	1	0.5308	0.6935	37	svtyper	truth	s1	20
INS	0	0	0	680	NA	0	NA	37	svtyper	truth	s1	20
DEL	514	514	0	153	1	0.7706	0.8704	37	svtyper	truth	s1	20
INV	556	556	0	113	1	0.8311	0.9078	37	svtyper	truth	s1	20
Total	933	933	0	1083	1	0.4628	0.6328	47	svtyper	truth	s1	20
INS	0	0	0	680	NA	0	NA	47	svtyper	truth	s1	20
DEL	435	435	0	232	1	0.6522	0.7895	47	svtyper	truth	s1	20
INV	498	498	0	171	1	0.7444	0.8535	47	svtyper	truth	s1	20
Total	798	798	0	1218	1	0.3958	0.5671	58	svtyper	truth	s1	20
INS	0	0	0	680	NA	0	NA	58	svtyper	truth	s1	20
DEL	366	366	0	301	1	0.5487	0.7086	58	svtyper	truth	s1	20
INV	432	432	0	237	1	0.6457	0.7847	58	svtyper	truth	s1	20
Total	681	681	0	1335	1	0.3378	0.505	68	svtyper	truth	s1	20
INS	0	0	0	680	NA	0	NA	68	svtyper	truth	s1	20
DEL	294	294	0	373	1	0.4408	0.6119	68	svtyper	truth	s1	20
INV	387	387	0	282	1	0.5785	0.733	68	svtyper	truth	s1	20
Total	538	538	0	1478	1	0.2669	0.4213	81	svtyper	truth	s1	20
INS	0	0	0	680	NA	0	NA	81	svtyper	truth	s1	20
DEL	219	219	0	448	1	0.3283	0.4943	81	svtyper	truth	s1	20
INV	319	319	0	350	1	0.4768	0.6457	81	svtyper	truth	s1	20
Total	406	406	0	1610	1	0.2014	0.3353	97	svtyper	truth	s1	20
INS	0	0	0	680	NA	0	NA	97	svtyper	truth	s1	20
DEL	150	150	0	517	1	0.2249	0.3672	97	svtyper	truth	s1	20
INV	256	256	0	413	1	0.3827	0.5536	97	svtyper	truth	s1	20
Total	274	274	0	1742	1	0.1359	0.2393	112	svtyper	truth	s1	20
INS	0	0	0	680	NA	0	NA	112	svtyper	truth	s1	20
DEL	100	100	0	567	1	0.1499	0.2607	112	svtyper	truth	s1	20
INV	174	174	0	495	1	0.2601	0.4128	112	svtyper	truth	s1	20
Total	135	135	0	1881	1	0.067	0.1256	140	svtyper	truth	s1	20
INS	0	0	0	680	NA	0	NA	140	svtyper	truth	s1	20
DEL	68	68	0	599	1	0.1019	0.185	140	svtyper	truth	s1	20
INV	67	67	0	602	1	0.1001	0.182	140	svtyper	truth	s1	20
Total	17	17	0	1999	1	0.0084	0.0167	200	svtyper	truth	s1	20
INS	0	0	0	680	NA	0	NA	200	svtyper	truth	s1	20
DEL	13	13	0	654	1	0.0195	0.0383	200	svtyper	truth	s1	20
INV	4	4	0	665	1	0.006	0.0119	200	svtyper	truth	s1	20
Total	1612	1612	125	404	0.928	0.7996	0.859	0	delly	truth	s1	20
INS	446	446	1	234	0.9978	0.6559	0.7915	0	delly	truth	s1	20
DEL	666	666	0	1	1	0.9985	0.9992	0	delly	truth	s1	20
INV	500	500	124	169	0.8013	0.7474	0.7734	0	delly	truth	s1	20
Total	1612	1612	125	404	0.928	0.7996	0.859	4	delly	truth	s1	20
INS	446	446	1	234	0.9978	0.6559	0.7915	4	delly	truth	s1	20
DEL	666	666	0	1	1	0.9985	0.9992	4	delly	truth	s1	20
INV	500	500	124	169	0.8013	0.7474	0.7734	4	delly	truth	s1	20
Total	1497	1497	96	519	0.9397	0.7426	0.8296	45	delly	truth	s1	20
INS	440	440	0	240	1	0.6471	0.7857	45	delly	truth	s1	20
DEL	590	590	0	77	1	0.8846	0.9388	45	delly	truth	s1	20
INV	467	467	96	202	0.8295	0.6981	0.7581	45	delly	truth	s1	20
Total	1306	1306	87	710	0.9375	0.6478	0.7662	60	delly	truth	s1	20
INS	433	433	0	247	1	0.6368	0.7781	60	delly	truth	s1	20
DEL	448	448	0	219	1	0.6717	0.8036	60	delly	truth	s1	20
INV	425	425	87	244	0.8301	0.6353	0.7198	60	delly	truth	s1	20
Total	1159	1159	83	857	0.9332	0.5749	0.7115	72	delly	truth	s1	20
INS	420	420	0	260	1	0.6176	0.7636	72	delly	truth	s1	20
DEL	364	364	0	303	1	0.5457	0.7061	72	delly	truth	s1	20
INV	375	375	83	294	0.8188	0.5605	0.6655	72	delly	truth	s1	20
Total	977	977	66	1039	0.9367	0.4846	0.6387	93	delly	truth	s1	20
INS	343	343	0	337	1	0.5044	0.6706	93	delly	truth	s1	20
DEL	323	323	0	344	1	0.4843	0.6526	93	delly	truth	s1	20
INV	311	311	66	358	0.8249	0.4649	0.5947	93	delly	truth	s1	20
Total	824	824	46	1192	0.9471	0.4087	0.571	113	delly	truth	s1	20
INS	234	234	0	446	1	0.3441	0.512	113	delly	truth	s1	20
DEL	302	302	0	365	1	0.4528	0.6233	113	delly	truth	s1	20
INV	288	288	46	381	0.8623	0.4305	0.5743	113	delly	truth	s1	20
Total	672	672	28	1344	0.96	0.3333	0.4948	157	delly	truth	s1	20
INS	143	143	0	537	1	0.2103	0.3475	157	delly	truth	s1	20
DEL	262	262	0	405	1	0.3928	0.564	157	delly	truth	s1	20
INV	267	267	28	402	0.9051	0.3991	0.5539	157	delly	truth	s1	20
Total	658	658	27	1358	0.9606	0.3264	0.4872	10000	delly	truth	s1	20
INS	137	137	0	543	1	0.2015	0.3354	10000	delly	truth	s1	20
DEL	254	254	0	413	1	0.3808	0.5516	10000	delly	truth	s1	20
INV	267	267	27	402	0.9082	0.3991	0.5545	10000	delly	truth	s1	20
Total	2009	2010	0	6	1	0.997	0.9985	0	bayestyper	truth	s1	20
INS	675	675	0	5	1	0.9926	0.9963	0	bayestyper	truth	s1	20
DEL	666	666	0	1	1	0.9985	0.9992	0	bayestyper	truth	s1	20
INV	668	669	0	0	1	1	1	0	bayestyper	truth	s1	20
Total	2009	2010	0	6	1	0.997	0.9985	10	bayestyper	truth	s1	20
INS	675	675	0	5	1	0.9926	0.9963	10	bayestyper	truth	s1	20
DEL	666	666	0	1	1	0.9985	0.9992	10	bayestyper	truth	s1	20
INV	668	669	0	0	1	1	1	10	bayestyper	truth	s1	20
Total	1993	1994	0	22	1	0.9891	0.9945	99	bayestyper	truth	s1	20
INS	668	668	0	12	1	0.9824	0.9911	99	bayestyper	truth	s1	20
DEL	663	663	0	4	1	0.994	0.997	99	bayestyper	truth	s1	20
INV	662	663	0	6	1	0.991	0.9955	99	bayestyper	truth	s1	20
Total	1817	1882	52	113	0.9722	0.9434	0.9576	0	toilvg	calls	s2	20
INS	624	629	14	14	0.9781	0.9782	0.9781	0	toilvg	calls	s2	20
DEL	634	655	1	9	0.9984	0.9864	0.9924	0	toilvg	calls	s2	20
INV	559	598	37	90	0.9379	0.8692	0.9022	0	toilvg	calls	s2	20
Total	1817	1882	52	113	0.9722	0.9434	0.9576	71.1186	toilvg	calls	s2	20
INS	624	629	14	14	0.9781	0.9782	0.9781	71.1186	toilvg	calls	s2	20
DEL	634	655	1	9	0.9984	0.9864	0.9924	71.1186	toilvg	calls	s2	20
INV	559	598	37	90	0.9379	0.8692	0.9022	71.1186	toilvg	calls	s2	20
Total	1655	1713	27	282	0.9839	0.8586	0.917	234.7319	toilvg	calls	s2	20
INS	599	604	13	39	0.9788	0.9393	0.9586	234.7319	toilvg	calls	s2	20
DEL	539	556	1	108	0.9981	0.8373	0.9107	234.7319	toilvg	calls	s2	20
INV	517	553	13	135	0.9755	0.8038	0.8814	234.7319	toilvg	calls	s2	20
Total	1474	1529	18	466	0.9879	0.7664	0.8632	290.222	toilvg	calls	s2	20
INS	550	555	8	88	0.9857	0.8631	0.9203	290.222	toilvg	calls	s2	20
DEL	450	465	1	199	0.9978	0.7003	0.823	290.222	toilvg	calls	s2	20
INV	474	509	9	179	0.9814	0.7398	0.8436	290.222	toilvg	calls	s2	20
Total	1294	1343	11	652	0.9916	0.6732	0.802	342.8693	toilvg	calls	s2	20
INS	486	491	4	152	0.9918	0.7636	0.8629	342.8693	toilvg	calls	s2	20
DEL	387	399	1	265	0.9974	0.6009	0.75	342.8693	toilvg	calls	s2	20
INV	421	453	6	235	0.9859	0.6584	0.7895	342.8693	toilvg	calls	s2	20
Total	1110	1151	9	844	0.992	0.5769	0.7295	389.1774	toilvg	calls	s2	20
INS	428	431	3	212	0.993	0.6703	0.8003	389.1774	toilvg	calls	s2	20
DEL	322	333	1	331	0.9969	0.5015	0.6673	389.1774	toilvg	calls	s2	20
INV	360	387	5	301	0.9863	0.5625	0.7164	389.1774	toilvg	calls	s2	20
Total	933	961	6	1034	0.9936	0.4817	0.6488	442.4605	toilvg	calls	s2	20
INS	370	372	3	271	0.992	0.5785	0.7308	442.4605	toilvg	calls	s2	20
DEL	263	271	1	393	0.9962	0.4081	0.579	442.4605	toilvg	calls	s2	20
INV	300	318	2	370	0.9934	0.4622	0.6309	442.4605	toilvg	calls	s2	20
Total	746	770	4	1225	0.9947	0.386	0.5562	552.9956	toilvg	calls	s2	20
INS	316	318	3	325	0.9906	0.4946	0.6598	552.9956	toilvg	calls	s2	20
DEL	183	191	1	473	0.9946	0.2877	0.4463	552.9956	toilvg	calls	s2	20
INV	247	261	0	427	1	0.3794	0.5501	552.9956	toilvg	calls	s2	20
Total	564	580	0	1415	1	0.2907	0.4505	679.8921	toilvg	calls	s2	20
INS	274	275	0	368	1	0.4277	0.5991	679.8921	toilvg	calls	s2	20
DEL	104	107	0	557	1	0.1611	0.2775	679.8921	toilvg	calls	s2	20
INV	186	198	0	490	1	0.2878	0.447	679.8921	toilvg	calls	s2	20
Total	375	387	0	1608	1	0.194	0.325	775.0116	toilvg	calls	s2	20
INS	199	200	0	443	1	0.311	0.4744	775.0116	toilvg	calls	s2	20
DEL	47	49	0	615	1	0.0738	0.1375	775.0116	toilvg	calls	s2	20
INV	129	138	0	550	1	0.2006	0.3342	775.0116	toilvg	calls	s2	20
Total	187	194	0	1801	1	0.0972	0.1772	881.772	toilvg	calls	s2	20
INS	102	103	0	540	1	0.1602	0.2762	881.772	toilvg	calls	s2	20
DEL	17	18	0	646	1	0.0271	0.0528	881.772	toilvg	calls	s2	20
INV	68	73	0	615	1	0.1061	0.1918	881.772	toilvg	calls	s2	20
Total	1	1	0	1994	1	5e-04	0.001	1246.78	toilvg	calls	s2	20
INS	1	1	0	642	1	0.0016	0.0032	1246.78	toilvg	calls	s2	20
DEL	0	0	0	664	NA	0	NA	1246.78	toilvg	calls	s2	20
INV	0	0	0	688	NA	0	NA	1246.78	toilvg	calls	s2	20
Total	1128	1165	36	830	0.9691	0.584	0.7288	0	svtyper	calls	s2	20
INS	0	0	0	643	NA	0	NA	0	svtyper	calls	s2	20
DEL	513	531	4	133	0.9923	0.7997	0.8856	0	svtyper	calls	s2	20
INV	615	634	32	54	0.9505	0.9215	0.9358	0	svtyper	calls	s2	20
Total	1056	1078	7	917	0.9934	0.5404	0.7	12	svtyper	calls	s2	20
INS	0	0	0	643	NA	0	NA	12	svtyper	calls	s2	20
DEL	498	510	0	154	1	0.7681	0.8688	12	svtyper	calls	s2	20
INV	558	568	7	120	0.9876	0.8256	0.8994	12	svtyper	calls	s2	20
Total	950	963	1	1032	0.9989	0.4827	0.6509	22	svtyper	calls	s2	20
INS	0	0	0	643	NA	0	NA	22	svtyper	calls	s2	20
DEL	435	441	0	223	1	0.6642	0.7982	22	svtyper	calls	s2	20
INV	515	522	1	166	0.9981	0.7587	0.8621	22	svtyper	calls	s2	20
Total	844	854	0	1141	1	0.4281	0.5995	33	svtyper	calls	s2	20
INS	0	0	0	643	NA	0	NA	33	svtyper	calls	s2	20
DEL	384	389	0	275	1	0.5858	0.7388	33	svtyper	calls	s2	20
INV	460	465	0	223	1	0.6759	0.8066	33	svtyper	calls	s2	20
Total	740	746	0	1249	1	0.3739	0.5443	43	svtyper	calls	s2	20
INS	0	0	0	643	NA	0	NA	43	svtyper	calls	s2	20
DEL	329	332	0	332	1	0.5	0.6667	43	svtyper	calls	s2	20
INV	411	414	0	274	1	0.6017	0.7513	43	svtyper	calls	s2	20
Total	601	604	0	1391	1	0.3028	0.4648	56	svtyper	calls	s2	20
INS	0	0	0	643	NA	0	NA	56	svtyper	calls	s2	20
DEL	245	246	0	418	1	0.3705	0.5407	56	svtyper	calls	s2	20
INV	356	358	0	330	1	0.5203	0.6845	56	svtyper	calls	s2	20
Total	478	480	0	1515	1	0.2406	0.3879	66.0000000000001	svtyper	calls	s2	20
INS	0	0	0	643	NA	0	NA	66.0000000000001	svtyper	calls	s2	20
DEL	177	178	0	486	1	0.2681	0.4228	66.0000000000001	svtyper	calls	s2	20
INV	301	302	0	386	1	0.439	0.6101	66.0000000000001	svtyper	calls	s2	20
Total	361	361	0	1634	1	0.181	0.3065	83	svtyper	calls	s2	20
INS	0	0	0	643	NA	0	NA	83	svtyper	calls	s2	20
DEL	126	126	0	538	1	0.1898	0.319	83	svtyper	calls	s2	20
INV	235	235	0	453	1	0.3416	0.5092	83	svtyper	calls	s2	20
Total	243	243	0	1752	1	0.1218	0.2172	102	svtyper	calls	s2	20
INS	0	0	0	643	NA	0	NA	102	svtyper	calls	s2	20
DEL	85	85	0	579	1	0.128	0.227	102	svtyper	calls	s2	20
INV	158	158	0	530	1	0.2297	0.3736	102	svtyper	calls	s2	20
Total	124	124	0	1871	1	0.0622	0.1171	132	svtyper	calls	s2	20
INS	0	0	0	643	NA	0	NA	132	svtyper	calls	s2	20
DEL	57	57	0	607	1	0.0858	0.158	132	svtyper	calls	s2	20
INV	67	67	0	621	1	0.0974	0.1775	132	svtyper	calls	s2	20
Total	9	9	0	1986	1	0.0045	0.009	200	svtyper	calls	s2	20
INS	0	0	0	643	NA	0	NA	200	svtyper	calls	s2	20
DEL	5	5	0	659	1	0.0075	0.0149	200	svtyper	calls	s2	20
INV	4	4	0	684	1	0.0058	0.0115	200	svtyper	calls	s2	20
Total	680	686	140	1309	0.8293	0.3439	0.4862	0	delly	calls	s2	20
INS	81	81	0	562	1	0.126	0.2238	0	delly	calls	s2	20
DEL	112	112	0	552	1	0.1687	0.2887	0	delly	calls	s2	20
INV	487	493	140	195	0.7767	0.7166	0.7454	0	delly	calls	s2	20
Total	680	686	140	1309	0.8293	0.3439	0.4862	5	delly	calls	s2	20
INS	81	81	0	562	1	0.126	0.2238	5	delly	calls	s2	20
DEL	112	112	0	552	1	0.1687	0.2887	5	delly	calls	s2	20
INV	487	493	140	195	0.7767	0.7166	0.7454	5	delly	calls	s2	20
Total	633	639	105	1356	0.8577	0.3203	0.4664	45	delly	calls	s2	20
INS	76	76	0	567	1	0.1182	0.2114	45	delly	calls	s2	20
DEL	98	98	0	566	1	0.1476	0.2572	45	delly	calls	s2	20
INV	459	465	105	223	0.8138	0.6759	0.7385	45	delly	calls	s2	20
Total	566	572	102	1423	0.8473	0.2867	0.4284	60	delly	calls	s2	20
INS	68	68	0	575	1	0.1058	0.1914	60	delly	calls	s2	20
DEL	71	71	0	593	1	0.1069	0.1932	60	delly	calls	s2	20
INV	427	433	102	255	0.8072	0.6294	0.7073	60	delly	calls	s2	20
Total	481	485	92	1510	0.8394	0.2431	0.377	76.8000000000001	delly	calls	s2	20
INS	61	61	0	582	1	0.0949	0.1733	76.8000000000001	delly	calls	s2	20
DEL	60	60	0	604	1	0.0904	0.1658	76.8000000000001	delly	calls	s2	20
INV	360	364	92	324	0.7965	0.5291	0.6358	76.8000000000001	delly	calls	s2	20
Total	420	422	73	1573	0.8519	0.2115	0.3389	99.8	delly	calls	s2	20
INS	50	50	0	593	1	0.0778	0.1444	99.8	delly	calls	s2	20
DEL	59	59	0	605	1	0.0889	0.1633	99.8	delly	calls	s2	20
INV	311	313	73	375	0.8099	0.4549	0.5826	99.8	delly	calls	s2	20
Total	370	372	42	1623	0.8981	0.1865	0.3089	147	delly	calls	s2	20
INS	37	37	0	606	1	0.0575	0.1087	147	delly	calls	s2	20
DEL	48	48	0	616	1	0.0723	0.1349	147	delly	calls	s2	20
INV	285	287	42	401	0.8716	0.4172	0.5643	147	delly	calls	s2	20
Total	363	364	30	1631	0.9237	0.1825	0.3048	10000	delly	calls	s2	20
INS	34	34	0	609	1	0.0529	0.1005	10000	delly	calls	s2	20
DEL	45	45	0	619	1	0.0678	0.127	10000	delly	calls	s2	20
INV	284	285	30	403	0.9045	0.4142	0.5682	10000	delly	calls	s2	20
Total	114	114	2	1881	0.9828	0.0571	0.1079	0	bayestyper	calls	s2	20
INS	104	104	0	539	1	0.1617	0.2784	0	bayestyper	calls	s2	20
DEL	7	7	0	657	1	0.0105	0.0208	0	bayestyper	calls	s2	20
INV	3	3	2	685	0.6	0.0044	0.0087	0	bayestyper	calls	s2	20
Total	114	114	2	1881	0.9828	0.0571	0.1079	2	bayestyper	calls	s2	20
INS	104	104	0	539	1	0.1617	0.2784	2	bayestyper	calls	s2	20
DEL	7	7	0	657	1	0.0105	0.0208	2	bayestyper	calls	s2	20
INV	3	3	2	685	0.6	0.0044	0.0087	2	bayestyper	calls	s2	20
Total	105	105	0	1890	1	0.0526	0.0999	8	bayestyper	calls	s2	20
INS	98	98	0	545	1	0.1524	0.2645	8	bayestyper	calls	s2	20
DEL	7	7	0	657	1	0.0105	0.0208	8	bayestyper	calls	s2	20
INV	0	0	0	688	NA	0	NA	8	bayestyper	calls	s2	20
Total	96	96	0	1899	1	0.0481	0.0918	99	bayestyper	calls	s2	20
INS	89	89	0	554	1	0.1384	0.2431	99	bayestyper	calls	s2	20
DEL	7	7	0	657	1	0.0105	0.0208	99	bayestyper	calls	s2	20
INV	0	0	0	688	NA	0	NA	99	bayestyper	calls	s2	20
Total	1894	1901	43	94	0.9778	0.9529	0.9652	0	toilvg	truth	s2	20
INS	635	635	8	8	0.9876	0.9876	0.9876	0	toilvg	truth	s2	20
DEL	660	660	3	4	0.9955	0.994	0.9947	0	toilvg	truth	s2	20
INV	599	606	32	82	0.9493	0.8808	0.9138	0	toilvg	truth	s2	20
Total	1894	1901	43	94	0.9778	0.9529	0.9652	63.9868	toilvg	truth	s2	20
INS	635	635	8	8	0.9876	0.9876	0.9876	63.9868	toilvg	truth	s2	20
DEL	660	660	3	4	0.9955	0.994	0.9947	63.9868	toilvg	truth	s2	20
INV	599	606	32	82	0.9493	0.8808	0.9138	63.9868	toilvg	truth	s2	20
Total	1722	1728	23	267	0.9868	0.8662	0.9226	249	toilvg	truth	s2	20
INS	575	575	8	68	0.9863	0.8942	0.938	249	toilvg	truth	s2	20
DEL	585	585	2	79	0.9966	0.881	0.9352	249	toilvg	truth	s2	20
INV	562	568	13	120	0.9774	0.8256	0.8951	249	toilvg	truth	s2	20
Total	1533	1537	18	458	0.9884	0.7704	0.8659	301.3838	toilvg	truth	s2	20
INS	514	514	8	129	0.9847	0.7994	0.8824	301.3838	toilvg	truth	s2	20
DEL	512	512	2	152	0.9961	0.7711	0.8693	301.3838	toilvg	truth	s2	20
INV	507	511	8	177	0.9845	0.7427	0.8467	301.3838	toilvg	truth	s2	20
Total	1343	1347	15	648	0.989	0.6752	0.8025	349	toilvg	truth	s2	20
INS	446	446	7	197	0.9845	0.6936	0.8138	349	toilvg	truth	s2	20
DEL	447	447	2	217	0.9955	0.6732	0.8032	349	toilvg	truth	s2	20
INV	450	454	6	234	0.9868	0.6599	0.7909	349	toilvg	truth	s2	20
Total	1152	1156	10	839	0.9914	0.5794	0.7314	397.9728	toilvg	truth	s2	20
INS	398	398	6	245	0.9851	0.619	0.7603	397.9728	toilvg	truth	s2	20
DEL	372	372	2	292	0.9947	0.5602	0.7167	397.9728	toilvg	truth	s2	20
INV	382	386	2	302	0.9948	0.561	0.7174	397.9728	toilvg	truth	s2	20
Total	963	966	6	1029	0.9938	0.4842	0.6511	468.682	toilvg	truth	s2	20
INS	346	346	3	297	0.9914	0.5381	0.6976	468.682	toilvg	truth	s2	20
DEL	313	313	2	351	0.9937	0.4714	0.6395	468.682	toilvg	truth	s2	20
INV	304	307	1	381	0.9967	0.4462	0.6164	468.682	toilvg	truth	s2	20
Total	774	777	1	1218	0.9987	0.3895	0.5604	627.6	toilvg	truth	s2	20
INS	309	309	0	334	1	0.4806	0.6492	627.6	toilvg	truth	s2	20
DEL	219	219	1	445	0.9955	0.3298	0.4955	627.6	toilvg	truth	s2	20
INV	246	249	0	439	1	0.3619	0.5315	627.6	toilvg	truth	s2	20
Total	583	583	0	1412	1	0.2922	0.4523	722.016	toilvg	truth	s2	20
INS	250	250	0	393	1	0.3888	0.5599	722.016	toilvg	truth	s2	20
DEL	137	137	0	527	1	0.2063	0.342	722.016	toilvg	truth	s2	20
INV	196	196	0	492	1	0.2849	0.4435	722.016	toilvg	truth	s2	20
Total	389	389	0	1606	1	0.195	0.3264	810.765	toilvg	truth	s2	20
INS	174	174	0	469	1	0.2706	0.4259	810.765	toilvg	truth	s2	20
DEL	85	85	0	579	1	0.128	0.227	810.765	toilvg	truth	s2	20
INV	130	130	0	558	1	0.189	0.3179	810.765	toilvg	truth	s2	20
Total	195	195	0	1800	1	0.0977	0.178	918.7	toilvg	truth	s2	20
INS	93	93	0	550	1	0.1446	0.2527	918.7	toilvg	truth	s2	20
DEL	38	38	0	626	1	0.0572	0.1082	918.7	toilvg	truth	s2	20
INV	64	64	0	624	1	0.093	0.1702	918.7	toilvg	truth	s2	20
Total	1	1	0	1994	1	5e-04	0.001	1238.06	toilvg	truth	s2	20
INS	1	1	0	642	1	0.0016	0.0032	1238.06	toilvg	truth	s2	20
DEL	0	0	0	664	NA	0	NA	1238.06	toilvg	truth	s2	20
INV	0	0	0	688	NA	0	NA	1238.06	toilvg	truth	s2	20
Total	1344	1344	3	651	0.9978	0.6737	0.8043	0	svtyper	truth	s2	20
INS	0	0	0	643	NA	0	NA	0	svtyper	truth	s2	20
DEL	659	659	2	5	0.997	0.9925	0.9947	0	svtyper	truth	s2	20
INV	685	685	1	3	0.9985	0.9956	0.997	0	svtyper	truth	s2	20
Total	1344	1344	3	651	0.9978	0.6737	0.8043	2	svtyper	truth	s2	20
INS	0	0	0	643	NA	0	NA	2	svtyper	truth	s2	20
DEL	659	659	2	5	0.997	0.9925	0.9947	2	svtyper	truth	s2	20
INV	685	685	1	3	0.9985	0.9956	0.997	2	svtyper	truth	s2	20
Total	1212	1212	0	783	1	0.6075	0.7558	29.6	svtyper	truth	s2	20
INS	0	0	0	643	NA	0	NA	29.6	svtyper	truth	s2	20
DEL	590	590	0	74	1	0.8886	0.941	29.6	svtyper	truth	s2	20
INV	622	622	0	66	1	0.9041	0.9496	29.6	svtyper	truth	s2	20
Total	1094	1094	0	901	1	0.5484	0.7083	40	svtyper	truth	s2	20
INS	0	0	0	643	NA	0	NA	40	svtyper	truth	s2	20
DEL	513	513	0	151	1	0.7726	0.8717	40	svtyper	truth	s2	20
INV	581	581	0	107	1	0.8445	0.9157	40	svtyper	truth	s2	20
Total	944	944	0	1051	1	0.4732	0.6424	51	svtyper	truth	s2	20
INS	0	0	0	643	NA	0	NA	51	svtyper	truth	s2	20
DEL	425	425	0	239	1	0.6401	0.7806	51	svtyper	truth	s2	20
INV	519	519	0	169	1	0.7544	0.86	51	svtyper	truth	s2	20
