type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
DEL	10	10	2	418	0.8333	0.0234	0.0455	7	delly	calls	s1	1
INV	0	0	0	410	NA	0	NA	7	delly	calls	s1	1
Total	16	16	4	1235	0.8	0.0128	0.0252	8.80000000000003	delly	calls	s1	1
INS	11	11	4	402	0.7333	0.0266	0.0513	8.80000000000003	delly	calls	s1	1
DEL	5	5	0	423	1	0.0117	0.0231	8.80000000000003	delly	calls	s1	1
INV	0	0	0	410	NA	0	NA	8.80000000000003	delly	calls	s1	1
Total	14	14	1	1237	0.9333	0.0112	0.0221	12	delly	calls	s1	1
INS	10	10	1	403	0.9091	0.0242	0.0471	12	delly	calls	s1	1
DEL	4	4	0	424	1	0.0093	0.0184	12	delly	calls	s1	1
INV	0	0	0	410	NA	0	NA	12	delly	calls	s1	1
Total	6	6	0	1245	1	0.0048	0.0096	25.2	delly	calls	s1	1
INS	4	4	0	409	1	0.0097	0.0192	25.2	delly	calls	s1	1
DEL	2	2	0	426	1	0.0047	0.0094	25.2	delly	calls	s1	1
INV	0	0	0	410	NA	0	NA	25.2	delly	calls	s1	1
Total	1	1	0	1250	1	8e-04	0.0016	58	delly	calls	s1	1
INS	0	0	0	413	NA	0	NA	58	delly	calls	s1	1
DEL	1	1	0	427	1	0.0023	0.0046	58	delly	calls	s1	1
INV	0	0	0	410	NA	0	NA	58	delly	calls	s1	1
Total	131	131	155	1120	0.458	0.1047	0.1704	0	bayestyper	calls	s1	1
INS	73	73	47	340	0.6083	0.1768	0.274	0	bayestyper	calls	s1	1
DEL	2	2	0	426	1	0.0047	0.0094	0	bayestyper	calls	s1	1
INV	56	56	108	354	0.3415	0.1366	0.1951	0	bayestyper	calls	s1	1
Total	131	131	155	1120	0.458	0.1047	0.1704	1	bayestyper	calls	s1	1
INS	73	73	47	340	0.6083	0.1768	0.274	1	bayestyper	calls	s1	1
DEL	2	2	0	426	1	0.0047	0.0094	1	bayestyper	calls	s1	1
INV	56	56	108	354	0.3415	0.1366	0.1951	1	bayestyper	calls	s1	1
Total	120	120	145	1131	0.4528	0.0959	0.1583	3	bayestyper	calls	s1	1
INS	70	70	44	343	0.614	0.1695	0.2657	3	bayestyper	calls	s1	1
DEL	1	1	0	427	1	0.0023	0.0046	3	bayestyper	calls	s1	1
INV	49	49	101	361	0.3267	0.1195	0.175	3	bayestyper	calls	s1	1
Total	99	99	123	1152	0.4459	0.0791	0.1344	5	bayestyper	calls	s1	1
INS	60	60	40	353	0.6	0.1453	0.2339	5	bayestyper	calls	s1	1
DEL	1	1	0	427	1	0.0023	0.0046	5	bayestyper	calls	s1	1
INV	38	38	83	372	0.314	0.0927	0.1431	5	bayestyper	calls	s1	1
Total	78	78	100	1173	0.4382	0.0624	0.1092	8	bayestyper	calls	s1	1
INS	50	50	30	363	0.625	0.1211	0.2029	8	bayestyper	calls	s1	1
DEL	1	1	0	427	1	0.0023	0.0046	8	bayestyper	calls	s1	1
INV	27	27	70	383	0.2784	0.0659	0.1066	8	bayestyper	calls	s1	1
Total	69	69	84	1182	0.451	0.0552	0.0984	10	bayestyper	calls	s1	1
INS	46	46	25	367	0.6479	0.1114	0.1901	10	bayestyper	calls	s1	1
DEL	1	1	0	427	1	0.0023	0.0046	10	bayestyper	calls	s1	1
INV	22	22	59	388	0.2716	0.0537	0.0897	10	bayestyper	calls	s1	1
Total	64	64	75	1187	0.4604	0.0512	0.0922	11	bayestyper	calls	s1	1
INS	43	43	23	370	0.6515	0.1041	0.1795	11	bayestyper	calls	s1	1
DEL	1	1	0	427	1	0.0023	0.0046	11	bayestyper	calls	s1	1
INV	20	20	52	390	0.2778	0.0488	0.083	11	bayestyper	calls	s1	1
Total	55	55	44	1196	0.5556	0.044	0.0815	13	bayestyper	calls	s1	1
INS	43	43	20	370	0.6825	0.1041	0.1806	13	bayestyper	calls	s1	1
DEL	1	1	0	427	1	0.0023	0.0046	13	bayestyper	calls	s1	1
INV	11	11	24	399	0.3143	0.0268	0.0494	13	bayestyper	calls	s1	1
Total	45	45	30	1206	0.6	0.036	0.0679	15	bayestyper	calls	s1	1
INS	43	43	19	370	0.6935	0.1041	0.181	15	bayestyper	calls	s1	1
DEL	1	1	0	427	1	0.0023	0.0046	15	bayestyper	calls	s1	1
INV	1	1	11	409	0.0833	0.0024	0.0047	15	bayestyper	calls	s1	1
Total	44	44	19	1207	0.6984	0.0352	0.067	99	bayestyper	calls	s1	1
INS	43	43	19	370	0.6935	0.1041	0.181	99	bayestyper	calls	s1	1
DEL	1	1	0	427	1	0.0023	0.0046	99	bayestyper	calls	s1	1
INV	0	0	0	410	NA	0	NA	99	bayestyper	calls	s1	1
Total	410	413	134	838	0.7537	0.3301	0.4591	0	toilvg	truth	s1	1
INS	128	128	26	285	0.8312	0.3099	0.4515	0	toilvg	truth	s1	1
DEL	172	172	69	256	0.7137	0.4019	0.5142	0	toilvg	truth	s1	1
INV	110	113	39	297	0.7383	0.2756	0.4014	0	toilvg	truth	s1	1
Total	410	413	134	838	0.7537	0.3301	0.4591	6	toilvg	truth	s1	1
INS	128	128	26	285	0.8312	0.3099	0.4515	6	toilvg	truth	s1	1
DEL	172	172	69	256	0.7137	0.4019	0.5142	6	toilvg	truth	s1	1
INV	110	113	39	297	0.7383	0.2756	0.4014	6	toilvg	truth	s1	1
Total	371	374	120	877	0.7556	0.299	0.4285	34	toilvg	truth	s1	1
INS	123	123	26	290	0.8255	0.2978	0.4377	34	toilvg	truth	s1	1
DEL	140	140	56	288	0.7143	0.3271	0.4487	34	toilvg	truth	s1	1
INV	108	111	38	299	0.7397	0.2707	0.3964	34	toilvg	truth	s1	1
Total	336	339	110	912	0.7534	0.271	0.3986	35	toilvg	truth	s1	1
INS	117	117	25	296	0.8239	0.2833	0.4216	35	toilvg	truth	s1	1
DEL	115	115	47	313	0.7099	0.2687	0.3898	35	toilvg	truth	s1	1
INV	104	107	38	303	0.7324	0.261	0.3849	35	toilvg	truth	s1	1
Total	301	302	91	949	0.7679	0.2414	0.3673	38	toilvg	truth	s1	1
INS	105	105	23	308	0.8203	0.2542	0.3881	38	toilvg	truth	s1	1
DEL	98	98	34	330	0.7424	0.229	0.35	38	toilvg	truth	s1	1
INV	98	99	34	311	0.7424	0.2415	0.3644	38	toilvg	truth	s1	1
Total	274	275	76	976	0.7829	0.2198	0.3432	40	toilvg	truth	s1	1
INS	96	96	20	317	0.8276	0.2324	0.3629	40	toilvg	truth	s1	1
DEL	88	88	25	340	0.7788	0.2056	0.3253	40	toilvg	truth	s1	1
INV	90	91	31	319	0.7438	0.222	0.3419	40	toilvg	truth	s1	1
Total	226	227	54	1024	0.8071	0.1815	0.2964	47.6475	toilvg	truth	s1	1
INS	78	78	10	335	0.8864	0.1889	0.3114	47.6475	toilvg	truth	s1	1
DEL	72	72	18	356	0.8	0.1682	0.278	47.6475	toilvg	truth	s1	1
INV	76	77	26	333	0.7451	0.1878	0.3	47.6475	toilvg	truth	s1	1
Total	192	193	45	1058	0.8101	0.1543	0.2592	62.7642	toilvg	truth	s1	1
INS	68	68	8	345	0.8947	0.1646	0.278	62.7642	toilvg	truth	s1	1
DEL	63	63	17	365	0.7875	0.1472	0.248	62.7642	toilvg	truth	s1	1
INV	61	62	20	348	0.7531	0.1512	0.2518	62.7642	toilvg	truth	s1	1
Total	150	151	29	1100	0.838	0.1207	0.211	69.0607	toilvg	truth	s1	1
INS	61	61	6	352	0.9104	0.1477	0.2542	69.0607	toilvg	truth	s1	1
DEL	43	43	7	385	0.86	0.1005	0.18	69.0607	toilvg	truth	s1	1
INV	46	47	16	363	0.7419	0.1146	0.1985	69.0607	toilvg	truth	s1	1
Total	106	105	13	1146	0.8908	0.0839	0.1534	75.2923	toilvg	truth	s1	1
INS	45	45	2	368	0.9574	0.109	0.1957	75.2923	toilvg	truth	s1	1
DEL	28	28	2	400	0.9333	0.0654	0.1222	75.2923	toilvg	truth	s1	1
INV	33	32	9	378	0.7857	0.078	0.1419	75.2923	toilvg	truth	s1	1
Total	60	60	5	1191	0.9231	0.048	0.0913	97.2422	toilvg	truth	s1	1
INS	25	25	1	388	0.9615	0.0605	0.1138	97.2422	toilvg	truth	s1	1
DEL	14	14	1	414	0.9333	0.0327	0.0632	97.2422	toilvg	truth	s1	1
INV	21	21	3	389	0.875	0.0512	0.0967	97.2422	toilvg	truth	s1	1
Total	0	0	0	1251	NA	0	NA	212	toilvg	truth	s1	1
INS	0	0	0	413	NA	0	NA	212	toilvg	truth	s1	1
DEL	0	0	0	428	NA	0	NA	212	toilvg	truth	s1	1
INV	0	0	0	410	NA	0	NA	212	toilvg	truth	s1	1
Total	96	96	40	1155	0.7059	0.0767	0.1384	0	svtyper	truth	s1	1
INS	0	0	0	413	NA	0	NA	0	svtyper	truth	s1	1
DEL	49	49	21	379	0.7	0.1145	0.1968	0	svtyper	truth	s1	1
INV	47	47	19	363	0.7121	0.1146	0.1974	0	svtyper	truth	s1	1
Total	96	96	40	1155	0.7059	0.0767	0.1384	2	svtyper	truth	s1	1
INS	0	0	0	413	NA	0	NA	2	svtyper	truth	s1	1
DEL	49	49	21	379	0.7	0.1145	0.1968	2	svtyper	truth	s1	1
INV	47	47	19	363	0.7121	0.1146	0.1974	2	svtyper	truth	s1	1
Total	25	25	10	1226	0.7143	0.02	0.0389	4	svtyper	truth	s1	1
INS	0	0	0	413	NA	0	NA	4	svtyper	truth	s1	1
DEL	11	11	3	417	0.7857	0.0257	0.0498	4	svtyper	truth	s1	1
INV	14	14	7	396	0.6667	0.0341	0.0649	4	svtyper	truth	s1	1
Total	24	24	8	1227	0.75	0.0192	0.0374	5	svtyper	truth	s1	1
INS	0	0	0	413	NA	0	NA	5	svtyper	truth	s1	1
DEL	11	11	1	417	0.9167	0.0257	0.05	5	svtyper	truth	s1	1
INV	13	13	7	397	0.65	0.0317	0.0605	5	svtyper	truth	s1	1
Total	10	10	2	1241	0.8333	0.008	0.0158	7	svtyper	truth	s1	1
INS	0	0	0	413	NA	0	NA	7	svtyper	truth	s1	1
DEL	5	5	0	423	1	0.0117	0.0231	7	svtyper	truth	s1	1
INV	5	5	2	405	0.7143	0.0122	0.024	7	svtyper	truth	s1	1
Total	0	0	0	1251	NA	0	NA	20	svtyper	truth	s1	1
INS	0	0	0	413	NA	0	NA	20	svtyper	truth	s1	1
DEL	0	0	0	428	NA	0	NA	20	svtyper	truth	s1	1
INV	0	0	0	410	NA	0	NA	20	svtyper	truth	s1	1
Total	367	367	107	884	0.7743	0.2934	0.4255	0	delly	truth	s1	1
INS	194	194	61	219	0.7608	0.4697	0.5808	0	delly	truth	s1	1
DEL	173	173	46	255	0.79	0.4042	0.5348	0	delly	truth	s1	1
INV	0	0	0	410	NA	0	NA	0	delly	truth	s1	1
Total	367	367	107	884	0.7743	0.2934	0.4255	5	delly	truth	s1	1
INS	194	194	61	219	0.7608	0.4697	0.5808	5	delly	truth	s1	1
DEL	173	173	46	255	0.79	0.4042	0.5348	5	delly	truth	s1	1
INV	0	0	0	410	NA	0	NA	5	delly	truth	s1	1
Total	236	236	44	1015	0.8429	0.1886	0.3082	7	delly	truth	s1	1
INS	135	135	31	278	0.8133	0.3269	0.4664	7	delly	truth	s1	1
DEL	101	101	13	327	0.886	0.236	0.3727	7	delly	truth	s1	1
INV	0	0	0	410	NA	0	NA	7	delly	truth	s1	1
Total	150	150	9	1101	0.9434	0.1199	0.2128	10	delly	truth	s1	1
INS	90	90	8	323	0.9184	0.2179	0.3522	10	delly	truth	s1	1
DEL	60	60	1	368	0.9836	0.1402	0.2454	10	delly	truth	s1	1
INV	0	0	0	410	NA	0	NA	10	delly	truth	s1	1
Total	115	115	4	1136	0.9664	0.0919	0.1678	12	delly	truth	s1	1
INS	65	65	4	348	0.942	0.1574	0.2697	12	delly	truth	s1	1
DEL	50	50	0	378	1	0.1168	0.2092	12	delly	truth	s1	1
INV	0	0	0	410	NA	0	NA	12	delly	truth	s1	1
Total	44	44	0	1207	1	0.0352	0.068	25.8000000000001	delly	truth	s1	1
INS	23	23	0	390	1	0.0557	0.1055	25.8000000000001	delly	truth	s1	1
DEL	21	21	0	407	1	0.0491	0.0936	25.8000000000001	delly	truth	s1	1
INV	0	0	0	410	NA	0	NA	25.8000000000001	delly	truth	s1	1
Total	2	2	0	1249	1	0.0016	0.0032	59	delly	truth	s1	1
INS	1	1	0	412	1	0.0024	0.0048	59	delly	truth	s1	1
DEL	1	1	0	427	1	0.0023	0.0046	59	delly	truth	s1	1
INV	0	0	0	410	NA	0	NA	59	delly	truth	s1	1
Total	463	463	254	788	0.6457	0.3701	0.4705	0	bayestyper	truth	s1	1
INS	170	170	76	243	0.6911	0.4116	0.5159	0	bayestyper	truth	s1	1
DEL	138	138	66	290	0.6765	0.3224	0.4367	0	bayestyper	truth	s1	1
INV	155	155	112	255	0.5805	0.378	0.4579	0	bayestyper	truth	s1	1
Total	463	463	254	788	0.6457	0.3701	0.4705	1	bayestyper	truth	s1	1
INS	170	170	76	243	0.6911	0.4116	0.5159	1	bayestyper	truth	s1	1
DEL	138	138	66	290	0.6765	0.3224	0.4367	1	bayestyper	truth	s1	1
INV	155	155	112	255	0.5805	0.378	0.4579	1	bayestyper	truth	s1	1
Total	435	435	220	816	0.6641	0.3477	0.4564	3	bayestyper	truth	s1	1
INS	165	165	68	248	0.7082	0.3995	0.5108	3	bayestyper	truth	s1	1
DEL	130	130	60	298	0.6842	0.3037	0.4207	3	bayestyper	truth	s1	1
INV	140	140	92	270	0.6034	0.3415	0.4362	3	bayestyper	truth	s1	1
Total	400	400	179	851	0.6908	0.3197	0.4371	4	bayestyper	truth	s1	1
INS	163	163	66	250	0.7118	0.3947	0.5078	4	bayestyper	truth	s1	1
DEL	125	125	50	303	0.7143	0.2921	0.4146	4	bayestyper	truth	s1	1
INV	112	112	63	298	0.64	0.2732	0.3829	4	bayestyper	truth	s1	1
Total	386	386	158	865	0.7096	0.3086	0.4301	5	bayestyper	truth	s1	1
INS	162	162	64	251	0.7168	0.3923	0.5071	5	bayestyper	truth	s1	1
DEL	119	119	39	309	0.7532	0.278	0.4061	5	bayestyper	truth	s1	1
INV	105	105	55	305	0.6562	0.2561	0.3684	5	bayestyper	truth	s1	1
Total	324	324	128	927	0.7168	0.259	0.3805	9	bayestyper	truth	s1	1
INS	152	152	58	261	0.7238	0.368	0.4879	9	bayestyper	truth	s1	1
DEL	111	111	35	317	0.7603	0.2593	0.3867	9	bayestyper	truth	s1	1
INV	61	61	35	349	0.6354	0.1488	0.2411	9	bayestyper	truth	s1	1
Total	301	301	112	950	0.7288	0.2406	0.3618	99	bayestyper	truth	s1	1
INS	146	146	58	267	0.7157	0.3535	0.4733	99	bayestyper	truth	s1	1
DEL	111	111	35	317	0.7603	0.2593	0.3867	99	bayestyper	truth	s1	1
INV	44	44	19	366	0.6984	0.1073	0.186	99	bayestyper	truth	s1	1
Total	352	369	122	858	0.7426	0.3007	0.4281	0	toilvg	calls	s2	1
INS	107	109	39	268	0.7329	0.2891	0.4146	0	toilvg	calls	s2	1
DEL	143	150	55	265	0.7222	0.3614	0.4817	0	toilvg	calls	s2	1
INV	102	110	28	325	0.7846	0.2529	0.3825	0	toilvg	calls	s2	1
Total	352	369	122	858	0.7426	0.3007	0.4281	4	toilvg	calls	s2	1
INS	107	109	39	268	0.7329	0.2891	0.4146	4	toilvg	calls	s2	1
DEL	143	150	55	265	0.7222	0.3614	0.4817	4	toilvg	calls	s2	1
INV	102	110	28	325	0.7846	0.2529	0.3825	4	toilvg	calls	s2	1
Total	330	344	107	883	0.7551	0.2804	0.4089	33	toilvg	calls	s2	1
INS	104	105	35	272	0.7482	0.2785	0.4059	33	toilvg	calls	s2	1
DEL	125	131	45	284	0.7353	0.3157	0.4417	33	toilvg	calls	s2	1
INV	101	108	27	327	0.7891	0.2483	0.3777	33	toilvg	calls	s2	1
Total	295	307	90	920	0.7662	0.2502	0.3772	34.54212	toilvg	calls	s2	1
INS	102	103	33	274	0.7556	0.2732	0.4013	34.54212	toilvg	calls	s2	1
DEL	96	100	32	315	0.75	0.241	0.3648	34.54212	toilvg	calls	s2	1
INV	97	104	25	331	0.7951	0.2391	0.3676	34.54212	toilvg	calls	s2	1
Total	267	279	75	948	0.7807	0.2274	0.3522	37	toilvg	calls	s2	1
INS	95	96	24	281	0.7983	0.2546	0.3861	37	toilvg	calls	s2	1
DEL	83	87	28	328	0.7477	0.2096	0.3274	37	toilvg	calls	s2	1
INV	89	96	23	339	0.7946	0.2207	0.3455	37	toilvg	calls	s2	1
Total	227	237	60	990	0.7909	0.1932	0.3105	39.99672	toilvg	calls	s2	1
INS	87	88	21	289	0.8056	0.2334	0.3619	39.99672	toilvg	calls	s2	1
DEL	64	67	19	348	0.7711	0.1614	0.2669	39.99672	toilvg	calls	s2	1
INV	76	82	20	353	0.7917	0.1885	0.3045	39.99672	toilvg	calls	s2	1
Total	201	207	45	1020	0.8171	0.1687	0.2797	43.1796	toilvg	calls	s2	1
INS	81	82	19	295	0.81	0.2175	0.3429	43.1796	toilvg	calls	s2	1
DEL	49	50	9	365	0.8448	0.1205	0.2109	43.1796	toilvg	calls	s2	1
INV	71	75	17	360	0.8068	0.1724	0.2841	43.1796	toilvg	calls	s2	1
Total	176	181	38	1046	0.8224	0.1475	0.2501	56.67804	toilvg	calls	s2	1
INS	71	71	17	306	0.8068	0.1883	0.3053	56.67804	toilvg	calls	s2	1
DEL	44	45	9	370	0.8302	0.1084	0.1918	56.67804	toilvg	calls	s2	1
INV	61	65	12	370	0.8356	0.1494	0.2535	56.67804	toilvg	calls	s2	1
Total	134	139	29	1088	0.8221	0.1133	0.1992	67	toilvg	calls	s2	1
INS	52	52	12	325	0.8125	0.1379	0.2358	67	toilvg	calls	s2	1
DEL	33	34	8	381	0.8049	0.0819	0.1487	67	toilvg	calls	s2	1
INV	49	53	9	382	0.8448	0.1218	0.2129	67	toilvg	calls	s2	1
Total	90	94	16	1133	0.8491	0.0766	0.1405	73	toilvg	calls	s2	1
INS	42	42	10	335	0.8077	0.1114	0.1958	73	toilvg	calls	s2	1
DEL	18	18	1	397	0.9474	0.0434	0.083	73	toilvg	calls	s2	1
INV	30	34	5	401	0.8571	0.0782	0.1433	73	toilvg	calls	s2	1
Total	50	52	4	1175	0.9259	0.0424	0.0811	93.50889	toilvg	calls	s2	1
INS	23	23	2	354	0.92	0.061	0.1144	93.50889	toilvg	calls	s2	1
DEL	9	9	1	406	0.9	0.0217	0.0424	93.50889	toilvg	calls	s2	1
INV	18	20	1	415	0.9474	0.046	0.0877	93.50889	toilvg	calls	s2	1
Total	0	1	0	1226	NA	8e-04	NA	170.625	toilvg	calls	s2	1
INS	0	0	0	377	NA	0	NA	170.625	toilvg	calls	s2	1
DEL	0	0	0	415	NA	0	NA	170.625	toilvg	calls	s2	1
INV	0	1	0	434	NA	0.0023	NA	170.625	toilvg	calls	s2	1
Total	57	58	14	1169	0.8028	0.0473	0.0893	0	svtyper	calls	s2	1
INS	0	0	0	377	NA	0	NA	0	svtyper	calls	s2	1
DEL	21	21	3	394	0.875	0.0506	0.0957	0	svtyper	calls	s2	1
INV	36	37	11	398	0.766	0.0851	0.1532	0	svtyper	calls	s2	1
Total	57	58	14	1169	0.8028	0.0473	0.0893	2	svtyper	calls	s2	1
INS	0	0	0	377	NA	0	NA	2	svtyper	calls	s2	1
DEL	21	21	3	394	0.875	0.0506	0.0957	2	svtyper	calls	s2	1
INV	36	37	11	398	0.766	0.0851	0.1532	2	svtyper	calls	s2	1
Total	17	17	1	1210	0.9444	0.0139	0.0274	5	svtyper	calls	s2	1
INS	0	0	0	377	NA	0	NA	5	svtyper	calls	s2	1
DEL	2	2	0	413	1	0.0048	0.0096	5	svtyper	calls	s2	1
INV	15	15	1	420	0.9375	0.0345	0.0666	5	svtyper	calls	s2	1
Total	6	6	1	1221	0.8571	0.0049	0.0097	7	svtyper	calls	s2	1
INS	0	0	0	377	NA	0	NA	7	svtyper	calls	s2	1
DEL	1	1	0	414	1	0.0024	0.0048	7	svtyper	calls	s2	1
INV	5	5	1	430	0.8333	0.0115	0.0227	7	svtyper	calls	s2	1
Total	0	0	0	1227	NA	0	NA	20	svtyper	calls	s2	1
INS	0	0	0	377	NA	0	NA	20	svtyper	calls	s2	1
DEL	0	0	0	415	NA	0	NA	20	svtyper	calls	s2	1
INV	0	0	0	435	NA	0	NA	20	svtyper	calls	s2	1
Total	50	50	17	1177	0.7463	0.0407	0.0772	0	delly	calls	s2	1
INS	25	25	10	352	0.7143	0.0663	0.1213	0	delly	calls	s2	1
DEL	25	25	7	390	0.7812	0.0602	0.1118	0	delly	calls	s2	1
INV	0	0	0	435	NA	0	NA	0	delly	calls	s2	1
Total	50	50	17	1177	0.7463	0.0407	0.0772	5	delly	calls	s2	1
INS	25	25	10	352	0.7143	0.0663	0.1213	5	delly	calls	s2	1
DEL	25	25	7	390	0.7812	0.0602	0.1118	5	delly	calls	s2	1
INV	0	0	0	435	NA	0	NA	5	delly	calls	s2	1
Total	29	29	5	1198	0.8529	0.0236	0.0459	7	delly	calls	s2	1
INS	15	15	2	362	0.8824	0.0398	0.0762	7	delly	calls	s2	1
DEL	14	14	3	401	0.8235	0.0337	0.0648	7	delly	calls	s2	1
INV	0	0	0	435	NA	0	NA	7	delly	calls	s2	1
Total	19	19	3	1208	0.8636	0.0155	0.0305	9.70000000000002	delly	calls	s2	1
INS	10	10	2	367	0.8333	0.0265	0.0514	9.70000000000002	delly	calls	s2	1
DEL	9	9	1	406	0.9	0.0217	0.0424	9.70000000000002	delly	calls	s2	1
INV	0	0	0	435	NA	0	NA	9.70000000000002	delly	calls	s2	1
Total	15	15	1	1212	0.9375	0.0122	0.0241	12	delly	calls	s2	1
INS	6	6	1	371	0.8571	0.0159	0.0312	12	delly	calls	s2	1
DEL	9	9	0	406	1	0.0217	0.0425	12	delly	calls	s2	1
INV	0	0	0	435	NA	0	NA	12	delly	calls	s2	1
Total	6	6	0	1221	1	0.0049	0.0098	26.3	delly	calls	s2	1
INS	1	1	0	376	1	0.0027	0.0054	26.3	delly	calls	s2	1
DEL	5	5	0	410	1	0.012	0.0237	26.3	delly	calls	s2	1
INV	0	0	0	435	NA	0	NA	26.3	delly	calls	s2	1
Total	1	1	0	1226	1	8e-04	0.0016	58	delly	calls	s2	1
INS	0	0	0	377	NA	0	NA	58	delly	calls	s2	1
DEL	1	1	0	414	1	0.0024	0.0048	58	delly	calls	s2	1
INV	0	0	0	435	NA	0	NA	58	delly	calls	s2	1
Total	116	116	249	1111	0.3178	0.0945	0.1457	0	bayestyper	calls	s2	1
INS	57	57	66	320	0.4634	0.1512	0.228	0	bayestyper	calls	s2	1
DEL	1	1	4	414	0.2	0.0024	0.0047	0	bayestyper	calls	s2	1
INV	58	58	179	377	0.2447	0.1333	0.1726	0	bayestyper	calls	s2	1
Total	116	116	249	1111	0.3178	0.0945	0.1457	1	bayestyper	calls	s2	1
INS	57	57	66	320	0.4634	0.1512	0.228	1	bayestyper	calls	s2	1
DEL	1	1	4	414	0.2	0.0024	0.0047	1	bayestyper	calls	s2	1
INV	58	58	179	377	0.2447	0.1333	0.1726	1	bayestyper	calls	s2	1
Total	108	108	225	1119	0.3243	0.088	0.1384	3	bayestyper	calls	s2	1
INS	53	53	61	324	0.4649	0.1406	0.2159	3	bayestyper	calls	s2	1
DEL	1	1	3	414	0.25	0.0024	0.0048	3	bayestyper	calls	s2	1
INV	54	54	161	381	0.2512	0.1241	0.1661	3	bayestyper	calls	s2	1
Total	98	98	193	1129	0.3368	0.0799	0.1292	4	bayestyper	calls	s2	1
INS	51	51	52	326	0.4951	0.1353	0.2125	4	bayestyper	calls	s2	1
DEL	1	1	3	414	0.25	0.0024	0.0048	4	bayestyper	calls	s2	1
INV	46	46	138	389	0.25	0.1057	0.1486	4	bayestyper	calls	s2	1
Total	91	91	169	1136	0.35	0.0742	0.1224	5	bayestyper	calls	s2	1
INS	50	50	50	327	0.5	0.1326	0.2096	5	bayestyper	calls	s2	1
DEL	1	1	2	414	0.3333	0.0024	0.0048	5	bayestyper	calls	s2	1
INV	40	40	117	395	0.2548	0.092	0.1352	5	bayestyper	calls	s2	1
Total	68	68	124	1159	0.3542	0.0554	0.0958	9	bayestyper	calls	s2	1
INS	45	45	45	332	0.5	0.1194	0.1928	9	bayestyper	calls	s2	1
DEL	1	1	0	414	1	0.0024	0.0048	9	bayestyper	calls	s2	1
INV	22	22	79	413	0.2178	0.0506	0.0821	9	bayestyper	calls	s2	1
Total	57	57	100	1170	0.3631	0.0465	0.0824	13	bayestyper	calls	s2	1
INS	43	43	36	334	0.5443	0.1141	0.1887	13	bayestyper	calls	s2	1
DEL	1	1	0	414	1	0.0024	0.0048	13	bayestyper	calls	s2	1
INV	13	13	64	422	0.1688	0.0299	0.0508	13	bayestyper	calls	s2	1
Total	52	52	77	1175	0.4031	0.0424	0.0767	15	bayestyper	calls	s2	1
INS	41	41	32	336	0.5616	0.1088	0.1823	15	bayestyper	calls	s2	1
DEL	1	1	0	414	1	0.0024	0.0048	15	bayestyper	calls	s2	1
INV	10	10	45	425	0.1818	0.023	0.0408	15	bayestyper	calls	s2	1
Total	46	46	54	1181	0.46	0.0375	0.0693	17	bayestyper	calls	s2	1
INS	41	41	31	336	0.5694	0.1088	0.1827	17	bayestyper	calls	s2	1
DEL	1	1	0	414	1	0.0024	0.0048	17	bayestyper	calls	s2	1
INV	4	4	23	431	0.1481	0.0092	0.0173	17	bayestyper	calls	s2	1
Total	42	42	30	1185	0.5833	0.0342	0.0646	99	bayestyper	calls	s2	1
INS	41	41	30	336	0.5775	0.1088	0.1831	99	bayestyper	calls	s2	1
DEL	1	1	0	414	1	0.0024	0.0048	99	bayestyper	calls	s2	1
INV	0	0	0	435	NA	0	NA	99	bayestyper	calls	s2	1
Total	403	405	146	822	0.7341	0.3301	0.4554	0	toilvg	truth	s2	1
INS	123	123	37	254	0.7688	0.3263	0.4581	0	toilvg	truth	s2	1
DEL	156	156	69	259	0.6933	0.3759	0.4875	0	toilvg	truth	s2	1
INV	124	126	40	309	0.7561	0.2897	0.4189	0	toilvg	truth	s2	1
Total	403	405	146	822	0.7341	0.3301	0.4554	4	toilvg	truth	s2	1
INS	123	123	37	254	0.7688	0.3263	0.4581	4	toilvg	truth	s2	1
DEL	156	156	69	259	0.6933	0.3759	0.4875	4	toilvg	truth	s2	1
INV	124	126	40	309	0.7561	0.2897	0.4189	4	toilvg	truth	s2	1
Total	362	363	130	864	0.7358	0.2958	0.422	34	toilvg	truth	s2	1
INS	115	115	37	262	0.7566	0.305	0.4347	34	toilvg	truth	s2	1
DEL	129	129	54	286	0.7049	0.3108	0.4314	34	toilvg	truth	s2	1
INV	118	119	39	316	0.7516	0.2736	0.4012	34	toilvg	truth	s2	1
Total	329	330	113	897	0.7443	0.2689	0.3951	35.01134	toilvg	truth	s2	1
INS	113	113	36	264	0.7584	0.2997	0.4296	35.01134	toilvg	truth	s2	1
DEL	102	102	40	313	0.7183	0.2458	0.3663	35.01134	toilvg	truth	s2	1
INV	114	115	37	320	0.755	0.2644	0.3916	35.01134	toilvg	truth	s2	1
Total	300	301	93	926	0.7634	0.2453	0.3713	38	toilvg	truth	s2	1
INS	109	109	30	268	0.7842	0.2891	0.4225	38	toilvg	truth	s2	1
DEL	91	91	34	324	0.728	0.2193	0.3371	38	toilvg	truth	s2	1
INV	100	101	29	334	0.7752	0.2322	0.3574	38	toilvg	truth	s2	1
Total	272	273	75	954	0.7839	0.2225	0.3466	40	toilvg	truth	s2	1
INS	102	102	25	275	0.8031	0.2706	0.4048	40	toilvg	truth	s2	1
DEL	78	78	23	337	0.7723	0.188	0.3024	40	toilvg	truth	s2	1
